itemId,category,name,rating,reviewTitle,reviewContent,upVotes,downVotes,helpful,relevanceScore,boughtDate,clientType
4667809,beli-laptop,Irwan S.,5,Aman terpercaya,"Harga memikat, pengiriman cepat dan kualitas barang tak kalah hebat. Walaupun garansi SSSC semoga aman. 2 hari udah sampe. Trims Lazada dan juga Resellernya..",0,0,True,26.81,19 Agu 2016,desktop
6153189,beli-laptop,edmundo,4,Tanpa Judul,Tidak ada review,0,0,True,16.01,23 Jul 2016,androidApp
6451134,beli-laptop,Slamet,5,Barang cepat tiba n sesuai iklan,Produk sesuai iklan,0,0,True,19.07,16 Mar 2016,desktop
6949040,beli-laptop,Sudardi B.,4,Tanpa Judul,Tidak ada review,0,0,True,13.01,28 Jul 2016,desktop
7041731,beli-laptop,Tegarbayu,5,Mantap banget,Ini laptop mantel banget saya beli pake duit ngambil dari orang tua hehe mantel lah,0,0,True,10.03,,mobile-app
7238691,beli-laptop,Hari M.,4,Tanpa Judul,Tidak ada review,0,0,True,13.01,17 Okt 2016,androidApp
7248400,beli-laptop,Khoirul A.,5,Tanpa Judul,Tidak ada review,0,0,True,18.01,18 Agu 2016,androidApp
7650633,beli-laptop,HARRY Z.,5,Tanpa Judul,"Good condition, fast delivery",0,0,True,19.26,14 Jul 2016,mobile
7699563,beli-laptop,Arief P.,5,"Alhamdulillah mantap, recommended seller","Packing rapih dan aman, barang 100% baru, apalagi harganya bener bener murah dibanding dengan yang lain, apalagi yang ini 8GB Ram nya =D Terimakasih kotakom dan lazada :)",0,0,True,26.88,26 Sep 2016,mobile-app
7798858,beli-laptop,.,5,.,.,3,0,True,6.2,,mobile-app
7798859,beli-laptop,Azkyarfani,5,Tanpa Judul,Tidak ada review,0,0,True,2.0,,mobile-app
7890156,beli-laptop,NOOR R.,3,Puaaas..,Puas sekali.. begitu kita klick untuk paymentnya dua hari kemudian barang kiriman sudah datang sesuai alamat yg dituju..,1,0,True,29.34,25 Agu 2016,desktop
7890597,beli-laptop,Lazada Guest,5,kapan ada stock laptop toshiba portege R 30 ini?sy pesan 8 unit yg baru..tks,Mhn info sy pesan 8 unit baru..trims,1,0,True,12.69,,mobile
7909058,beli-laptop,Ahmad R.,3,Tanpa Judul,Tidak ada review,0,0,True,13.01,07 Okt 2016,androidApp
7911295,beli-laptop,bismarck,5,mantab,"sesuai gambar dan deskripsi, packaging dgn dus bawaannya, dan berfungsi dgn baik.",0,0,True,21.51,05 Des 2016,androidApp
7923089,beli-laptop,Champ P.,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,09 Okt 2018,androidApp
8128127,beli-laptop,Syaiful H.,5,Good,Barang sesuai ekspektasi.,0,0,True,19.28,27 Jul 2016,desktop
8280209,beli-laptop,Cholis N.,5,Tanpa Judul,Oke,0,0,True,13.01,27 Des 2016,androidApp
8544350,beli-laptop,Slamet S.,5,Tanpa Judul,Tidak ada review,0,0,True,14.99,10 Agu 2016,androidApp
8664276,beli-laptop,Sulaiman,5,sesuai spesifikasi,"garansi distributor, 3 tahun",0,0,True,20.51,18 Sep 2016,desktop
8664776,beli-laptop,sonni,5,Puas,Barang di packing rapi. Dan sangat memuaskan.,0,0,True,19.37,07 Sep 2016,desktop
8702520,beli-laptop,Johan B.,5,Tanpa Judul,"Karena saya hanya bantu untuk membelikan, bukan dipakai sendiri, sy tidak punya pengalaman terhadap produk tsb, namun saya sedikit melihat secara fisik, seharusnya C55 lumayan lah, untuk supplier KliknKlik, saya sgt puas, dalam memberikan informasi sgt jelas dan menanggapi dengan cepat, terima kasih ya",0,0,True,27.0,05 Jan 2017,mobile
9017944,beli-laptop,HENDAR,5,Tanpa Judul,Tidak ada review,0,0,True,13.99,11 Des 2016,androidApp
9019387,beli-laptop,Gi T.,5,Lima Bintang,Tidak ada review,0,0,True,2.0,,mobile-app
10171688,beli-laptop,Lazada Guest,3,Wow,Bang kalau + upgrade ram jadi total berapa?,18,1,True,14.79,,mobile-app
10245840,beli-laptop,Haji A.,5,Lima Bintang,"Bagi Yang Minat Order/Pesan Barang Kami,Silahkan Add WhatsApp/WA.085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",0,0,True,18.01,,androidApp
11089858,beli-laptop,Lazada Guest,4,barang ok sesui psan dan paket yang menarik,exelent gan tingkat kan penjualanya,0,0,True,9.5,,desktop
11309328,beli-laptop,Khubby M.,5,Sip dan Cepat,"pesan hari senin sampai di Sidoarjo pas hari rabu, Top!!",5,0,True,23.78,09 Jan 2017,desktop
11549405,beli-laptop,joni,1,Satu bintang,Tidak ada review,5,1,True,5.91,,mobile-app
11550979,beli-laptop,Lazada Customer,2,Tanpa Judul,Tidak ada review,0,0,True,14.01,12 Des 2017,iosApp
100005037,beli-laptop,Lazada Customer,5,Tanpa Judul,Sampe Sekarang masih Ok ne laptop...,0,0,True,24.51,02 Jan 2017,androidApp
100072071,beli-laptop,Alwan P.,2,RAM?,ram 8gb atau 4gb?,0,0,True,9.92,,desktop
100570199,beli-laptop,Muhammad M.,3,Lama pengiriman dan sistemnya kosong,"8 hari baru sampai, sistemnya kosong root saja tampil jadi hrs install ulang,, packingan rapi dan tersegel",2,0,True,30.34,06 Feb 2017,mobile-app
101431744,beli-laptop,Adam R.,5,Barang Bagus.,"Barang datang cepat, mulus.. semoga tidak ada masalah kedepannya",0,0,True,19.5,18 Feb 2017,mobile-app
101533221,beli-laptop,Haji A.,4,Empat Bintang,"Bagi Yang Minat Order/Pesan Barang Kami,Silahkan Add WhatsApp/WA.085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",0,0,True,17.86,,androidApp
101624778,beli-laptop,Muhammad S.,5,Lima Bintang,Tidak ada review,3,1,True,5.0,,mobile-app
101865238,beli-laptop,Tatang T.,4,Tanpa Judul,Tidak ada review,0,0,True,12.44,03 Mei 2017,desktop
101865480,beli-laptop,BUNGA A.,5,Tanpa Judul,pengiriman cepat sekali dan barangnya sangat bagus. rekomended bgt tempat blanja nya,0,0,True,37.08,25 Jul 2019,androidApp
101927547,beli-laptop,Yosua J.,5,Tanpa Judul,"barang sudah sampai dengan kondisinya bagus dan sesuai dengan iklan,mantappp pokoknya... cma packingnya horor... alngkah baiknya jika di packing kayu agar lebih aman,",0,0,True,33.01,06 Mar 2019,androidApp
102157473,beli-laptop,Lazada Guest,3,memori,ini memori nya brp gb ya tolong di jawab,0,0,True,10.07,,mobile-app
102400921,beli-laptop,Lazada Guest,3,Laptop,Laptop nya sudah saya terima dan packing nya bagus tanpa sedikit cacat.ThanksLazada,0,0,True,9.82,,mobile-app
102413248,beli-laptop,Lazada Guest,4,Kredit,Bisa dicicil ga,0,0,True,10.28,,mobile-app
102605803,beli-laptop,luh L.,5,Tanpa Judul,Tidak ada review,0,0,True,18.01,17 Feb 2019,androidApp
102619776,beli-laptop,Adit J.,5,Barang mantab,"Maaf lama koment nya...Kotakom gak diragukan unit sudah dipakai 3 bulan tidak ada masalah, pengen instal game tapi bingung game apa....jossss",2,0,True,31.12,26 Mar 2017,mobile-app
102976994,beli-laptop,Alwan P.,1,Tanpa Judul,Tidak ada review,0,0,True,12.4,24 Apr 2017,desktop
103041569,beli-laptop,Lazada Guest,2,Barang,Barang nya kira kira bagus g y semoga pas datang nanti bagus,1,1,True,11.17,,mobile-app
103065965,beli-laptop,Adit J.,1,Garansi,"Penjualnya kasih garansi berapa bulan nih, bisanya Asus 24 bulan tp ini kok cuman 1 tahun,...jadi ragu mau beli",2,1,True,19.5,,mobile-app
103081597,beli-laptop,Ruth P.,5,Tanpa Judul,Tidak ada review,0,0,True,14.01,25 Feb 2018,desktop
103250994,beli-laptop,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,17.67,26 Sep 2018,androidApp
103374033,beli-laptop,Taufan,5,"LENOVO IP 110 14ISK CORE I7 6498DU 2,5GHZ RAM 4GB HARDISK 1TB AMD RADEON R5 2 GB LCD 14 INC NO OS","Saya sudah berkali-kali beli via lazada... Laptop ini adalah barang ""terpuas"" yang pernah saya beli dan pakai... Memang ram nya kecil (hanya 4GB), tapi jika ingin speed menjadi kenceng, akalin dengan hardisk SSD... Thanks'",0,0,True,28.01,14 Mar 2017,desktop
104688499,beli-laptop,Lazada Guest,3,ok,"barang ok, tapi proses pengiriman agak lambat",0,0,True,9.9,,desktop
104926096,beli-laptop,Lazada Guest,4,leptop,barang asli,0,0,True,10.1,,mobile-app
105770076,beli-laptop,Eko P.,1,Cek Stock Bos.,Warna Silver Ready kaga bos? Thanks bos.,0,0,True,9.98,,mobile-app
106302407,beli-laptop,Pradika P.,4,Pengiriman Cepat,Produk sesuai dengan yang saya mau..,0,0,True,20.43,03 Sep 2017,desktop
106852893,beli-laptop,edi p.,5,Tanpa Judul,Tidak ada review,0,0,True,14.01,27 Jan 2018,mobile-app
108076010,beli-laptop,firdaus a.,3,Kapan ada barang ini lagi?,Tolong pemberitahuanya kapan ada lagi?,0,0,True,9.92,,mobile-app
108886997,beli-laptop,Mashudan H.,5,Terimakasih,Oke,0,1,True,13.01,25 Nov 2017,mobile
109471537,beli-laptop,Lazada Guest,5,Laptop Keren,"Mantap banget, sesuai diskripsi semoga bisa beli lagi untuk kerjaan",6,0,True,14.28,,desktop
109545110,beli-laptop,Lee T.,5,Tanpa Judul,Tidak ada review,1,0,True,15.13,24 Agu 2017,mobile
109550524,beli-laptop,Nadia P.,5,Asus an45ur dark blue,"Seller ramah, pengiriman aman dan cepat, deskripsi sesuai, plus dapat diskon voucher dari lazada. Makasih pasar tablet dan lazada",3,0,True,31.51,31 Jul 2017,mobile-app
109552110,beli-laptop,Lazada Guest,5,Tanya,Bisa bayar dngan di cicil gan,0,0,True,10.02,,mobile-app
109669519,beli-laptop,Ahmad S.,3,Tiga Bintang,Ini serius gan? Murah banget buset,4,0,True,16.6,,mobile-app
109669579,beli-laptop,Nggak Y.,1,None,Bekas ya?,1,0,True,5.11,,mobile-app
111593559,beli-laptop,Lazada Customer,5,Tanpa Judul,Barang telah sampai 1 tahun yg lalu ...maaf baru sempat tulis ulasan...👍👍👍,0,0,True,38.28,18 Jun 2017,iosApp
111702245,beli-laptop,Lazada Guest,4,Gambar Dot pixel nya bisa di WA kan?,Gambar Dot pixel nya bisa di WA kan? 085731094368,0,0,True,10.34,,mobile-app
111762994,beli-laptop,Kalina,5,Lima Bintang,"Bagi Yang Minat Order/Pesan Barang Kami,Untuk Lebih Memastikan Silahkan Add WhatsApp/WA 0852 5072 0044 ..atau invite PIN D9066CB6 Langsung Dari Reseller Toko..Terimah Kasih.",0,0,True,17.86,,androidApp
112034154,beli-laptop,Kevin,5,Puas,"Puas, kiriman sesuain, barang jg sesuai dgn spec. Trims",0,0,True,20.51,19 Sep 2017,mobile
112422918,beli-laptop,Lazada Guest,5,Cicilan,Caranya gimana bos,2,0,True,13.61,,mobile-app
112579977,beli-laptop,Lazada Guest,3,Tanya,Ini ori pa seken?,2,0,True,14.7,,mobile-app
117282687,beli-laptop,Rafiuddin M.,4,Lenovo Ideapad 110-14ibr - 14 Inch - RAM 4GB - CPU N3060 - Black,makasih gak barang sesuai deskripsi n cepet banget pengirimannya recomended seller,2,0,True,23.84,09 Nov 2017,desktop
117488518,beli-laptop,Lazada Guest,3,Asus VivoBook Max X441U-WX111D - Audio SonicMaster - Core I3-6006U - 4DDR4 - 500GB - 14 Inchi - BLACK,"Gan, bisa install win 7 ngak ya?",0,0,True,10.21,,desktop
117494449,beli-laptop,Lazada Guest,5,Tanpa Judul,joss gandos,0,1,True,10.14,,desktop
118132500,beli-laptop,Mohamad S.,1,Tanpa Judul,Tidak ada review,0,0,True,14.01,26 Apr 2018,androidApp
119244473,beli-laptop,Makmur M.,5,Lima Bintang,Tidak ada review,0,0,True,3.01,,androidApp
119508433,beli-laptop,William J.,2,Kurang Puas,"Jenis barang tersebut,ternyata harga bekasnya terbilang lebih mahal dari harga pasaran. Dan untuk charger tidak stabil, agak longar. Tlng TIM LAZADA diperhatikan utk jenis barang second.",4,1,True,31.26,28 Agu 2017,mobile
120849562,beli-laptop,Alby S.,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,21 Nov 2018,androidApp
120850831,beli-laptop,Peter E.,4,Tanpa Judul,Tidak ada review,0,0,True,13.01,12 Jan 2018,desktop
121235663,beli-laptop,Lazada Customer,4,Barang sudah datang cuman packing kurang aman (tdk pakai kayu/bubble),Barang sudah datang cuman packing kurang aman (tdk pakai kayu/bubble)......mudah2 awet,10,1,True,24.67,05 Okt 2017,mobile-app
121339042,beli-laptop,Febryan Y.,5,Tanpa Judul,barang sesuai spesifikasi terimakasih,0,0,True,22.49,28 Agu 2018,androidApp
121497565,beli-laptop,Henry H.,5,Lima Bintang,barang ok banget,0,0,True,20.5,17 Sep 2017,mobile-app
121786772,beli-laptop,SYAIRULLAH,4,Tanpa Judul,Paket telah diterima dengan baik,0,0,True,24.51,25 Des 2018,desktop
122098705,beli-laptop,Haji A.,5,Lima Bintang,"Bagi Yang Minat Order/Pesan Barang Kami, Untuk Lebih Memastikan Silahkan Add WhatsApp/WA 085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",0,0,True,17.76,,androidApp
122584196,beli-laptop,Muhamad I.,5,Good Job,Sesuai pesanan. Klo bisa di kasih free nya dong.,0,0,True,21.32,01 Agu 2017,mobile
122824731,beli-laptop,KiosKomOfficial,5,Bagus,Ntabs,0,0,True,3.01,,androidApp
123734044,beli-laptop,erik w.,5,Tanpa Judul,Tidak ada review,0,0,True,19.15,19 Sep 2017,androidApp
124125861,beli-laptop,Afri E.,5,Tanpa Judul,Tidak ada review,0,0,True,12.94,10 Sep 2017,desktop
124162163,beli-laptop,Mufid N.,4,Kredit,Mau kredit. Cicilan nya berapa x bayar ?,0,0,True,10.45,,mobile-app
124284425,beli-laptop,Tri H.,5,Tanpa Judul,Tidak ada review,0,0,True,18.01,16 Nov 2017,androidApp
124460945,beli-laptop,Michael T.,5,Tanpa Judul,Tidak ada review,0,0,True,13.01,25 Nov 2017,desktop
124534150,beli-laptop,Yones N.,5,Tanpa Judul,Tidak ada review,0,0,True,17.01,13 Des 2017,iosApp
125414057,beli-laptop,Admin C.,5,Tanpa Judul,Barang OK NIce...,0,0,True,20.74,23 Okt 2017,desktop
125476607,beli-laptop,Arief B.,5,Lima Bintang,Tidak ada review,0,0,True,13.01,22 Nov 2017,androidApp
125517237,beli-laptop,Eva H.,5,Tanpa Judul,Tidak ada review,0,0,True,18.01,28 Jan 2019,iosApp
126476678,beli-laptop,Lazada Guest,1,ungu,wrn ungu?,0,0,True,3.25,,androidApp
126667478,beli-laptop,Fendy,5,Tanpa Judul,Tidak ada review,0,0,True,26.51,12 Jun 2019,androidApp
126721425,beli-laptop,Lazada Customer,5,Tanpa Judul,Bagus...bisa langsung pake,0,0,True,31.51,22 Mei 2019,androidApp
127295827,beli-laptop,Lazada Guest,1,ungu,ntbk ungu ad?,0,0,True,10.75,,androidApp
128117450,beli-laptop,Paulus,3,Windows,"Sebaiknya penjualan sekaligus dengan windows nya atau lebih diperjelas lagi kalau tidak ada windows nya, sebab belum tentu semua orang mengerti hal ini dan tidak di semua tempat mudah untuk menginslal windows",3,0,True,31.76,19 Des 2017,desktop
130838110,beli-laptop,Albert M.,5,Recommended Seller,"Barang sesuai dan lengkap, kiriman cepat sampai, seller baik dan ramah",0,0,True,21.51,22 Mei 2018,androidApp
132296504,beli-laptop,heru S.,5,"untuk sementara barang ok, tidak ada masalah",Tidak ada review,0,0,True,14.01,27 Apr 2018,androidApp
132348527,beli-laptop,Ary F.,5,"Delivery cepat sampai, barang original dan mulus","Delivery cepat sampai. Hanya 1 hari lokasi DKI Jakarta. Sudah terinstall OS endless OS dari sananya. Hanya support OS WIndows 10 64bit saja. Di deskripsi hanya ditulis OS DOS dan non OS, namun nyatanya sudah ada OS endless, OS yg jarang banget orang indonesia pake. Include driver yang hanya untuk Windows 10 64bit saja. Mohon cantumkan hanya support Windows 10 64bit saja di deskripsi agar customer paham dari awal.",11,0,True,32.58,23 Okt 2017,desktop
133183489,beli-laptop,Andriana D.,2,Assalamualaikum,Tidak ada review,2,0,True,6.34,,androidApp
140660968,beli-laptop,Masiatun,5,Tanpa Judul,"sangat puas, minta sekalian di instal di kabulkan. seller nya komunikatif dan responsif",0,0,True,22.49,13 Feb 2018,androidApp
140905692,beli-laptop,Jimmi,5,good product...,barang sudah sampai..  👍👍,1,0,True,24.01,01 Mei 2018,androidApp
141084118,beli-laptop,dian,5,Tanpa Judul,"barang datang cepat, sesuai permintaan, packing rapih pokoknya recomendet dan puaaasss.",0,0,True,22.49,17 Agu 2018,androidApp
141221938,beli-laptop,Hendy,1,Sangat kecewa ... parah,"Uangnya ud d transfer , stlah itu dbatalin krna stock tidak ada.. dr harbolnas smp tgl 22 des 2017 blm ada pengembalian uang. Ud 10 hari dan asli prosesnya ribed ... kaco !!!",1,0,True,30.51,13 Des 2017,androidApp
142068253,beli-laptop,Taufiq E.,4,Nice laptop lancar jaya,Sesuai harapan,0,0,True,20.51,02 Jan 2018,mobile
142674401,beli-laptop,Didik S.,5,Produk baik.,"Produk baik, pengirimanan cepat.",0,0,True,20.51,17 Des 2017,mobile
143556790,beli-laptop,fatkhul M.,4,Tanpa Judul,Tidak ada review,0,0,True,14.99,18 Jul 2018,androidApp
143669230,beli-laptop,Maskur K.,4,Pas,Sesuai deskripsi dan.spesifikasi,0,0,True,20.51,28 Des 2017,mobile
143799197,beli-laptop,Lazada Customer,5,"sesuai ekspektasi, menarik asik dan oke lah",Tidak ada review,0,0,True,14.01,12 Des 2017,androidApp
144359007,beli-laptop,Siti J.,1,Kecewa,Pesan tgl 8 sekarang blm d kirim malah pihak toko nya minta tambah uang...,7,0,True,25.76,08 Feb 2018,androidApp
144512687,beli-laptop,Rizky Y.,5,sangat bagus,"saya puas dengan laptop asus, packing rapi barang okay. trims",0,0,True,20.51,20 Nov 2017,desktop
144630414,beli-laptop,Widya Y.,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,08 Agu 2019,iosApp
145005711,beli-laptop,wasis,5,Tanpa Judul,Tidak ada review,0,0,True,17.66,09 Sep 2018,androidApp
147489509,beli-laptop,Irfan I.,5,Tanpa Judul,Tidak ada review,0,0,True,19.58,22 Jul 2019,androidApp
151594418,beli-laptop,Faris Y.,4,Empat Bintang,secara keseluruhan cukup baik. terima kasih.,0,0,True,20.51,13 Des 2017,desktop
155516745,beli-laptop,Akin M.,5,Asus,"Diterima sesuai estimasi waktu, packing bagus, barang oke.",5,0,True,24.67,16 Des 2017,mobile
155913187,beli-laptop,Rangga S.,1,Tanpa Judul,Tidak ada review,0,0,True,13.01,13 Des 2017,mobile
160042211,beli-laptop,Kelvin S.,5,Tanpa Judul,Tidak ada review,0,0,True,15.01,24 Jun 2018,desktop
160042213,beli-laptop,Duriah,5,Tanpa Judul,Tidak ada review,0,0,True,15.52,27 Jun 2018,androidApp
160042218,beli-laptop,Muharlis,5,dijamin asli,macbook pertama dan barang dijamin asli. hanya saja pengemasan/pengepakan untuk pengiriman barang hanya menggunakan kardus dan bubble wrap sehingga sangat beresiko. takut kenapa2 aja barangnya soalnya barang elektronik dan mahal buat saya tapi packingnya cuma kardus. untung aja dalemnya ga kenapa2 cz kardus luarnya udah lumayan penyok,6,0,True,33.29,21 Mei 2018,androidApp
165426321,beli-laptop,Aguspino31,5,Tanpa Judul,produk asli dan segel..sangat bagus tanpa cacat..sesuai dengan apa yg saya pikirkan..trims..,2,0,True,24.84,07 Mar 2018,androidApp
166495782,beli-laptop,Hasrul,2,Tanpa Judul,Tidak ada review,0,0,True,19.58,15 Agu 2019,androidApp
167781433,beli-laptop,Haji A.,5,Di order ya Gan/sist.,"Bagi Yang Minat Order/Pesan Barang Kami,Silahkan Add WhatsApp/WA.085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",0,0,True,18.15,,androidApp
168209182,beli-laptop,Randy V.,5,Tanpa Judul,terima tapi kondisi dus sangat kotor,0,0,True,29.51,09 Jan 2019,androidApp
171352587,beli-laptop,Ronal,5,Tanpa Judul,Tidak ada review,0,0,True,14.99,11 Agu 2018,androidApp
172313946,beli-laptop,Arry R.,5,Tanpa Judul,Barang sampai dengan selamat. terima kasih,0,0,True,21.44,16 Feb 2018,androidApp
173207855,beli-laptop,Arif I.,4,Pas,Sesuai pesanan.. Trima kasih.,0,0,True,22.49,29 Jun 2018,mobile
173368403,beli-laptop,Ilmawan B.,5,Packing,"Packing rapih ,respown juga baik,makasih gan barang mendarat dengan mulus :D",0,1,True,21.51,07 Mar 2018,androidApp
174437631,beli-laptop,Olivia S.,5,Tanpa Judul,Tidak ada review,0,0,True,18.01,22 Apr 2019,androidApp
181258725,beli-laptop,Jeffrey L.,5,TOP,Good,0,0,True,14.01,15 Mar 2018,desktop
189399365,beli-laptop,Nurwendi,5,Tanpa Judul,Tidak ada review,0,0,True,16.01,08 Nov 2018,androidApp
189499337,beli-laptop,Susilo H.,4,Tanpa Judul,MANTAP! Tapi mouse dan mouse pad legion tidak ada di paket,0,0,True,23.51,29 Okt 2018,androidApp
193635190,beli-laptop,Daniel S.,4,Tanpa Judul,"Produk tdk menjelaskan lbh spesifik bhw tdk ada program office. Tas ACER yg dikirim tdk matching dgn ukuran note book (tas lbh kecil), shg note book tdk bs masuk",0,1,True,32.01,18 Des 2018,desktop
194420436,beli-laptop,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,29.67,06 Agu 2019,androidApp
195753904,beli-laptop,Syakur,5,5 stars seller,"ESEL seller paling top, barang yg dikirim masih tersegel pabrik dan sesuai spesifikasimya. 5 stars",0,0,True,21.51,27 Apr 2018,androidApp
337620460,beli-laptop,Lazada Customer,5,Tanpa Judul,wahhh...super cepat...cuman 3 hr sudah di genggaman...makasih byk....profesional,0,0,True,51.0,11 Sep 2019,androidApp
344003670,beli-laptop,Djinadi G.,5,fast respon,Tidak ada review,0,0,True,14.01,28 Mei 2018,desktop
351029831,beli-laptop,Yudha G.,5,Tanpa Judul,Tidak ada review,0,0,True,14.99,09 Sep 2018,androidApp
357007953,beli-laptop,Sng T.,5,Tanpa Judul,"They are good sellers who are prompt in reply and responsible. My experience of dealing with them has been positive, though I have a little problem with the product. They made effort to write and respond to question and ascertain to my doubt. I would comment they are one who can deal with confidence and reliability. Will buy with them when there is a need again",2,0,True,34.35,27 Okt 2018,androidApp
357718465,beli-laptop,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,25.0,03 Sep 2019,androidApp
358568744,beli-laptop,yesvita,4,Tanpa Judul,Tidak ada review,0,0,True,17.01,04 Jun 2018,androidApp
367992030,beli-laptop,Lanika N.,5,Tanpa Judul,Tidak ada review,0,0,True,17.01,05 Jan 2019,androidApp
368010933,beli-laptop,Victor G.,5,Tanpa Judul,Tidak ada review,0,0,True,14.99,11 Jul 2018,androidApp
371979149,beli-laptop,Bukhari,5,Tanpa Judul,barang kami terima dlm kedaan baik,0,0,True,26.65,15 Jul 2019,androidApp
372804461,beli-laptop,Frank I.,3,Tanpa Judul,"Barang diterima dgn baik,  barangnya baik kondisinya bekerja dgn baik jg. Hanya saja ada bbrp hal yg sangat disayangkan yaotu: 1.Tidak ada buku petunjuk penggunaan (user Guide)  2.Tidak Kartu Garansi 3.Dlm konfirmasi email yg sy dpt dari Lazada ditulis akan dikirim dan diterima tgl 22 Oct 2018 ternyata sy terima pada tgl 24 Oct 2018. Jd utk apa dong ditulis seperti itu akhir terima nya tdk sesuai dgn tgl yg dijanjikan.",0,0,True,41.01,21 Okt 2018,androidApp
372836896,beli-laptop,David W.,5,Tanpa Judul,barang oke sesuai pesanan...,0,0,True,24.51,21 Okt 2018,desktop
372907402,beli-laptop,Linda A.,2,Tanpa Judul,Hadiah speakernya taro dimanataaa???,0,0,True,41.51,04 Jul 2019,iosApp
372910543,beli-laptop,Iyut S.,5,Tanpa Judul,Tidak ada review,0,0,True,26.5,26 Agu 2019,androidApp
375721796,beli-laptop,Anggodo J.,5,Tanpa Judul,Puas bgtz barang bagus cepat sampai terimakasih lazada,0,0,True,23.51,20 Agu 2018,androidApp
378005102,beli-laptop,Indra H.,5,Tanpa Judul,Kualitas 👍,0,0,True,24.51,04 Feb 2019,androidApp
378303738,beli-laptop,Desi F.,5,Tanpa Judul,Tidak ada review,0,0,True,19.0,23 Mei 2019,androidApp
379345017,beli-laptop,David I.,4,Tanpa Judul,Tidak ada review,0,0,True,14.99,29 Agu 2018,androidApp
379434212,beli-laptop,Meri S.,5,Tanpa Judul,maaf baru kadih ulasan....barang sesuai dgn yg diharapkan,0,0,True,26.5,15 Apr 2019,androidApp
379502772,beli-laptop,Rita R.,5,Tanpa Judul,Tidak ada review,0,0,True,16.01,21 Nov 2018,androidApp
383315210,beli-laptop,Rusydan H.,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,31 Mei 2019,androidApp
385678185,beli-laptop,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,18.01,11 Feb 2019,iosApp
389238327,beli-laptop,Rezky A.,5,Tanpa Judul,I like it...gooood 👍👍👍,1,0,True,26.01,25 Nov 2018,androidApp
389242446,beli-laptop,Tan H.,5,Tanpa Judul,Terima kasih,0,0,True,23.51,27 Sep 2018,androidApp
391889732,beli-laptop,euis K.,5,Tanpa Judul,Tidak ada review,0,0,True,18.01,13 Feb 2019,androidApp
396112006,beli-laptop,Hari C.,5,Tanpa Judul,"Barang bagus, ori, packing aman dan rapi, walaupun pengiriman agak lama, tapi barang sampai dengan selamat.",0,0,True,36.01,01 Nov 2018,mobile
398028345,beli-laptop,Amir S.,4,Tanpa Judul,Tidak ada review,0,0,True,18.01,21 Mar 2019,androidApp
398407486,beli-laptop,Putu M.,5,Tanpa Judul,Tidak ada review,0,0,True,17.01,27 Nov 2018,androidApp
399133207,beli-laptop,Theofilus M.,5,Tanpa Judul,Barang diterima dalam kondisi sempurna dan bisa berfungsi dengan baik.,0,0,True,31.51,03 Mei 2019,iosApp
399153485,beli-laptop,Aries Y.,4,Tanpa Judul,"baru kali ini belanja predator cman dapat dos, charge sama laptop tanpa buku2, cd acer dan charge ga ada kotaknya.",1,0,True,33.51,29 Okt 2018,androidApp
406000820,beli-laptop,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,16.01,25 Sep 2018,androidApp
406027477,beli-laptop,novita R.,1,Tanpa Judul,Tidak ada review,0,0,True,16.01,26 Nov 2018,androidApp
406196959,beli-laptop,Adrian A.,5,Tanpa Judul,Laptop budget yang sangat lengkap di kelasnya.  warna birunya mewah. value for money nya oke banget.,3,0,True,34.76,29 Nov 2018,androidApp
406901610,beli-laptop,Cynthia V.,5,Tanpa Judul,Tidak ada review,0,0,True,19.01,19 Jun 2019,androidApp
406925226,beli-laptop,Ita R.,4,Tanpa Judul,packing nya rapi,0,0,True,24.51,12 Des 2018,androidApp
407001440,beli-laptop,Kusmawati,5,Tanpa Judul,Tidak ada review,0,0,True,19.0,04 Mei 2019,androidApp
407008393,beli-laptop,Belmon N.,5,Tanpa Judul,Bagus,0,0,True,29.58,17 Jul 2019,androidApp
407020553,beli-laptop,Lazada Customer,4,Tanpa Judul,Tidak ada review,0,0,True,16.01,28 Nov 2018,androidApp
407526773,beli-laptop,Margareta K.,2,Tanpa Judul,Tidak ada review,0,0,True,18.67,16 Jan 2019,androidApp
408736993,beli-laptop,Erik T.,5,Tanpa Judul,Laptop berfungsi dengan baik. Cocok untuk membuat / mengedit file MS Office dan browsing Internet.,0,0,True,26.51,10 Jun 2019,androidApp
411654869,beli-laptop,Lazada Customer,5,Tanpa Judul,Tidak ada review,0,0,True,30.0,11 Nov 2018,androidApp
411896894,beli-laptop,Iyan S.,5,Tanpa Judul,Aman terkendali. Cepat sampai . Sellerr ramah banget,0,0,True,26.51,06 Nov 2018,iosApp
