review,sentiment
'alhamdulilah' 'sesuai' 'dengan' 'pesanan' 'bagus' 'sekali',1
'customer service' 'ramah' 'cepat' 'sampai' 'barang' 'mantap',1
'produk' 'benar' 'benar' 'baru' 'bahkan' 'melebihi' 'ekspetasi' 'saya' 'saya' 'baru' 'membuka' 'sore' 'tadi' 'mingu' 'nol' 'atau' 'lima' 'atau' 'nol' ' ' 'dan' 'mulai' 'coba' 'coba' 'saya' 'memperkirakan' 'mendapat' 'rakitan' 'nol' ' ' 'tengan' 'os' 'lion' 'ternyata' 'rakitan' 'nol' ' lima' 'os' 'sudah' 'el' 'capitan' 'mantap',1
'barang' 'sesuai' 'deskripsi' 'dan' 'pesanan',1
'great' 'barang',1
'barang' 'sesuai' 'deskripsi' 'dan' 'berfungsi' 'terima' 'ksih' 'lazada' 'dan' 'juga' 'seler',1
'bagus' 'dan' 'pengiriman' 'cepat',1
'laptop' 'ini' 'bagus' 'slim' 'dan' 'enteng' 'performa' 'juga' 'bagus' 'belum' 'buka' 'aplikasi' 'berat' 'sih' 'tapi' 'waktu' 'buka' 'file' 'foto' 'cepat' 'sekali' 'ngak' 'mau' 'kalah' 'sama' 'komputer' 'kantor' 'yang' 'itujuh' 'ram' 'enam' 'belas' 'gb' 'besok' 'coba' 'buat' 'edit' 'foto' 'ngomong-ngomong' 'untuk' 'slot' 'sd' 'kartu' 'hanya' 'bisa' 'micro' 'sd' 'jadi' 'buat' 'fotografer' 'yang' 'pakai' 'sd' 'kartu' 'harus' 'beli' 'adapter' 'lagi' 'esel' 'pengiriman' 'cepat' 'sekali' 'tidak' 'sampai' 'empat' 'jam' 'dalam' 'kota' 'jakarta' 'pengemasan' 'pakai' 'buble' 'meski' 'box' 'sempat' 'penyok' 'dikit' 'tapi' 'untung' 'di' 'bagian' 'bawah' 'penjual' 'mesti' 'wanti' 'wanti' 'ke' 'kurir' 'untuk' 'lebih' 'hati' 'hati',1
'berapa' 'inci' 'itu' 'barang' 'boz',1
'barang' 'di' 'pengemasan' 'rapi' 'dan' 'sangat' 'memuaskan',1
'produk' 'bagus' 'pengiriman' 'cepat',1
'barang' 'cepat' 'sampai' 'mantap' 'deh' 'pokok' 'nya',1
'mohon' 'petunjuk' 'nya',0
'saya' 'sangat' 'puas' 'barang' 'juga' 'oke' 'terima kasih' 'lazada',0
'barang' 'sudah' 'datang' 'dan' 'berfungsi' 'baik' 'sayang' 'kabel' 'krg' 'umum' 'di' 'tempat' 'saya' 'jadi' 'kalau' 'rsk' 'masih' 'cara' 'cdngan' 'wlo' 'smpe' 'sekarang' 'masih' 'baik' 'baik' 'saja',1
'ini' 'memori' 'berapa' 'gb' 'iya' 'tolong' 'di' 'jawab',0
'sudah' 'sampai' 'ternyata' 'dan' 'barang' 'bagus' 'sekali',1
'bagus' 'dan' 'bisa' 'otg' 'kecepatan' 'data' 'tranfers' 'juga' 'bagus',1
'pakai' 'gojek' 'langsung' 'sampai' 'sudah' 'dicoba' 'di' 'dalam' 'ada' 'aplikasi' 'sandisk' 'untuk' 'mengamankan' 'file' 'begitu' 'ngopy' 'file' 'juga' 'cepat' 'jadi' 'yakin' 'ini' 'asli' 'dapat' 'stiker' 'nomor' 'smoking' 'juga' 'mantap',1
'barang' 'berfungsi' 'dengan' 'baik',1
'kemarin' 'saya' 'sudah' 'kasih' 'bintang' 'lima' 'stlah' 'saya' 'coba' 'pakai' 'hari' 'laptop' 'sudah' 'beratatau' 'lambat' 'hari' 'ini' 'saya' 'mau' 'coba' 'instl' 'ofice' 'dak' 'bisa' 'karena' 'sudah' 'lambat' 'duluan' 'dak' 'bisa' 'nyelesaikan' 'sampai' 'sore' 'dak' 'selesai' 'pasang' 'ofice' 'mohon' 'solusi' 'dari' 'seler',0
'bagus' 'tapi' 'agak' 'aneh' 'saja' 'tuk' 'kapasitas' 'memori' 'secara' 'kb' 'terbaca' 'sekitar' 'enam' 'puluh' 'empat' 'nol' 'kb',1
'memang' 'harga' 'cukup' 'terjangkau' 'untuk' 'ukuran' 'kapasitas' 'tiga' 'tiga' 'gb' 'tapi' 'untuk' 'kualitas' 'mengecewakan' 'flash' 'disk' 'bisa' 'menyimpan' 'file' 'tapi' 'beberapa' 'file' 'langsung' 'corupted' 'karena' 'ber' 'virus' 'beberapa' 'kali' 'menyimpan' 'file' 'langsung' 'corupted' 'dan' 'tidak' 'bisa' 'dibuka',0
'kok' 'ngak' 'dapat' 'tasatau' 'bag' 'iya',1
'awal' 'saya' 'menerima' 'barang' 'dan' 'mencoba' 'senin' 'lima' 'agustus' 'sembilan' 'belas' 'laptop' 'terkena' 'masalah' 'di' 'kipas' 'masalah' 'persis' 'seperti' 'di' 'salah' 'satu' 'thread' 'forum' 'msi' 'saya' 'tidak' 'bisa' 'mengirim' 'url' 'di' 'ulasan' 'saya' 'langsung' 'menanyakan' 'ini' 'ke' 'seler' 'dan' 'oficial' 'page' 'msi' 'langsung' 'lima' 'hari' 'berlalu' 'dan' 'tidak' 'ada' 'jawaban' 'sama' 'sekali' 'ini' 'kali' 'pertama' 'saya' 'diperlakukan' 'sebaik' 'ini' 'oleh' 'seler' 'jangan' 'salah' 'paham' 'laptop' 'msi' 'bagus' 'kok' 'mungkin' 'lebih' 'bagus' 'dari' 'produk' 'yang' 'lain' 'dengan' 'harga' 'yang' 'sama' 'jika' 'anda' 'ingin' 'membeli' 'silakan' 'saja' 'tapi' 'jika' 'ada' 'masalah' 'di' 'laptop' 'seperti' 'yang' 'saya' 'alami' 'semoga' 'beruntung',0
'sudah' 'diterima' 'dites' 'suara' 'kecil' 'pada' 'sumber' 'masukan' 'hanya' 'ada' 'av' 'ntsc' 'hanya' 'satu' 'tidak' 'ada' 'avsatu' 'av' 'av' 'mohon' 'petunjuk' 'thanks' 'ditungu' 'tangapan' 'segera',1
'barang' 'berfungsi' 'dengan' 'baik' 'tertawa' 'ujung' 'agak' 'bengkok',1
'terima' 'tapi' 'kondisi' 'dus' 'sangat' 'kotor',1
'they' 'are' 'bagus' 'selers' 'who' 'are' 'prompt' 'in' 'reply' 'dan' 'responsible' 'my' 'experience' 'of' 'dealing' 'dengan' 'them' 'has' 'ben' 'positive' 'though' 'i' 'have' 'a' 'litle' 'masalah' 'dengan' 'yang' 'produk' 'they' 'made' 'efort' 'to' 'write' 'dan' 'respond' 'to' 'question' 'dan' 'ascertain' 'to' 'my' 'doubt' 'i' 'would' 'coment' 'they' 'are' 'one' 'who' 'belum' 'deal' 'dengan' 'confidence' 'dan' 'reliability' 'wil' 'buy' 'dengan' 'them' 'when' 'there' 'adalah' 'a' 'ned' 'again',1
'sangat' 'memuaskan',1
'bagus' 'pengemasan' 'rapi' 'dan' 'aman' 'hanya' 'pengiriman' 'saja' 'agak' 'lama',1
'sebaik' 'penjualan' 'sekaligus' 'dengan' 'windows' 'atau' 'lebih' 'diperjelas' 'lagi' 'kalau' 'tidak' 'ada' 'windows' 'sebab' 'belum' 'tentu' 'semua' 'orang' 'mengerti' 'hal' 'ini' 'dan' 'tidak' 'di' 'semua' 'tempat' 'mudah' 'untuk' 'menginslal' 'windows',0
'sangat' 'baik',1
'barang' 'sudah' 'saya' 'terima' 'bagus' 'sesuai' 'dengan' 'iklanya',1
'bagus',1
'barang' 'sesuai' 'deskripsi' 'bagus' 'minus' 'tertawa' 'masalah' 'pengiriman' 'yang' 'agak' 'lama' 'tidak' 'seperti' 'biasa' 'walaupun' 'barang' 'dari' 'ln',1
'mantap' 'terima kasih',1
'barang' 'sih' 'bagus' 'sesuai' 'pesanan',0
'ini' 'laptop' 'mantel' 'sekali' 'saya' 'beli' 'pakai' 'uang' 'mengambil' 'dari' 'orang' 'tua' 'he' 'mantel' 'lah',1
'barang' 'di' 'terima' 'dengan' 'baik' 'tapi' 'dompet' 'hardisk' 'tidak' 'ada' 'tulisan' 'canvio',1
'terima kasih' 'kamu',1
'sementara' 'ini' 'laptop' 'belum' 'bisa' 'nyala' 'informasi' 'tampilan' 'instalasi' 'windows' 'gagal' 'dan' 'harus' 'diulang' 'menungu' 'respon' 'seler' 'apakah' 'bisa' 'dikirimi' 'sn' 'windows' 'bawan' 'atau' 'barang' 'bisa' 'ditukar',0
'puas' 'barang' 'sesuai' 'dengan' 'spesifikasi' 'dan' 'gambar' 'tertawa' 'saja' 'pengiriman' 'terlambat' 'lama' 'sekali' 'sampai' 'sudah' 'lewat' 'tangl' 'estimasi' 'sudah' 'begitu' 'saya' 'cek' 'flasdik' 'lihat' 'di' 'propertiles' 'kata' 'flasnyadik' 'empat' 'belas' 'gb' 'kok' 'aneh' 'iya' 'tapi' 'gp' 'yang' 'penting' 'bisa' 'di' 'pakai',1
'barang' 'jelek',1
'flasdik' 'tidak' 'bisa' 'di' 'format',0
'barang' 'sesuai' 'deskripsi' 'dan' 'pengiriman' 'cepat',1
'maf' 'baru' 'sempat' 'ulasan' 'secara' 'umum' 'cukup' 'puas' 'dengan' 'layanan' 'penjual' 'pengemasan' 'bagus' 'rapi' 'dan' 'aman' 'fisik' 'barang' 'sesuai' 'gambar' 'dan' 'ulasan' 'yang' 'ada' 'di' 'website' 'tertawa' 'saya' 'mis' 'informasi' 'saja' 'karena' 'ternyata' 'hd' 'external' 'wd' 'ini' 'tidak' 'dapat' 'sarung' 'secara keseluruhan' 'saya' 'rekomendasi' 'seler' 'terima kasih' 'dan' 'tingkatkan' 'selalu' 'pelayanan' 'sukses',1
'bagua',1
'sudah' 'dicoba' 'tapi' 'ada' 'berapa' 'lagu' 'yang' 'tidak' 'bisa' 'loading' 'oke' 'lah',1
'produk' 'sesuai',1
'barang' 'datang' 'dicoba' 'langsung' 'of' 'tidak' 'perlu' 'deh' 'beli' 'produk' 'ini',0
'oke' 'mantap',1
'barang' 'sesuai' 'ekspektasi',1
'saya' 'pesan' 'hardisk' 'ini' 'tangal' 'juni' 'dengan' 'fasilitas' 'gosend' 'sampai' 'dihari' 'yang' 'sama' 'tapi' 'sampai' 'sekarang' 'belum' 'sampai' 'mohon' 'segera' 'di' 'proses',0
'cara' 'bagaimana' 'bos',1
'kenapa' 'belum' 'sampai' 'juga' 'dari' 'tangal' 'lima' 'belas' 'desember' 'pemesanan',0
'terima' 'kasih' 'pengiriman' 'cepat',1
'sudah' 'hampir' 'mingu' 'barang' 'tidak' 'kunjung' 'datang',0
'kali' 'saya' 'memesan' 'barang' 'dari' 'seler' 'ini' 'dan' 'kali' 'dibatalkan' 'pertama' 'saya' 'pesan' 'h' 'dari' 'seler' 'ini' 'kemudian' 'setelah' 'dibayar' 'bahkan' 'dibatalkan' 'saya' 'pikir' 'kesalahan' 'sistem' 'lalu' 'sat' 'saya' 'pesan' 'yang' 'ke' 'kali' 'saya' 'kombinasi' 'dengan' 'seler' 'ini' 'dan' 'seler' 'lain' 'alhasil' 'ternyata' 'tertawa' 'pesanan' 'dari' 'seler' 'ini' 'yang' 'terbatalkan' 'ternyata' 'masalah' 'memang' 'ada' 'di' 'seler' 'ini' 'belanja' 'daring' 'itu' 'paling' 'ribet' 'kalau' 'pengembalian dana',0
'ini' 'new' 'segel' 'atau' 'seconds' 'iya',0
'lumayan' 'bagus' 'hanya' 'saya' 'kira' 'ada' 'bluetoth' 'ternyata' 'tidak' 'ada',1
'bagus' 'pngiriman' 'tepat' 'waktu',1
'yang' 'dipesan' 'satu' 'satu' ' ' 'gb' 'yang' 'tiba' 'enam' 'puluh' 'empat' 'gb' 'penipuan' 'ini' 'nama',0
'barang' 'bagus' 'sesuai' 'pesanan',1
'barang' 'sudah' 'sampai' 'kok' 'langsung' 'ke' 'telepon genggam' 'tidak' 'bisa' 'iya' 'saya' 'pemesanan' 'biru' 'dtng' 'merah' 'ehm',0
'wd' 'my' 'paspor' 'sesuai' 'pesanan' 'dan' 'dapat' 'fre' 'hard' 'case',1
'saya' 'sudah' 'berkali' 'kali' 'beli' 'lewat' 'lazada' 'laptop' 'ini' 'adalah' 'barang' 'terpuas' 'yang' 'pernah' 'saya' 'beli' 'dan' 'pakai' 'memang' 'ram' 'kecil' 'tertawa' 'empat' 'gb' 'tapi' 'jika' 'ingin' 'sped' 'menjadi' 'kenceng' 'akalin' 'dengan' 'hardisk' 'sd' 'terima kasih',1
'waktu' 'seler' 'telepon' 'warna' 'laptop' 'yang' 'hitam' 'harus' 'indent' 'lalu' 'saya' 'pilih' 'warna' 'grey' 'tapi' 'yang' 'datang' 'bahkan' 'warna' 'silver' 'tapi' 'its' 'oke' 'lah' 'barang' 'mulus' 'baru' 'Cuma' 'belum' 'aku' 'instal' 'ini' 'jadi' 'belum' 'aku' 'kutak' 'katik',1
'pengiriman' 'cepat' 'barang' 'sesuai' 'ekspektasi',1
'barang' 'tidak' 'ada' 'yang' 'jadi' 'tidak' 'bisa' 'menyimpan' 'data' 'kapasitas' 'enam' 'enam' 'gb' 'tapi' 'data' 'tidak' 'terbaca' 'atau' 'tidak' 'bisa' 'menyimpan' 'data' 'maklum' 'barang' 'palsu',1
'lumayan' 'pesan' 'delapan' 'puluh' 'gb' 'yang' 'datang' 'kok' 'seratus' 'sebelas' 'gb' 'bonus',1
'mantap' 'juragan' 'new' 'dan' 'asli',1
'okey',1
'mantap betul' 'semoga' 'awet' 'bakal' 'langanan',1
'tepat' 'waktu',1
'paket' 'sudah' 'mendarat',1
'produk' 'oke' 'sekali',1
'pengiriman' 'produk' 'sangat' 'lama',0
'produk' 'tidak' 'sesuai' 'dengan' 'gambar' 'yang' 'diterima' 'lcd' 'maupun' 'menu' 'berbeda' 'seratus' 'persen',0
'terima kasih' 'ke' 'sesuai' 'pesanan' 'dapat' 'bonus' 'lagi' 'sukses' 'iya',1
'produk' 'asli' 'dan' 'segel' 'sangat' 'bagus' 'tanpa' 'cacat' 'sesuai' 'dengan' 'apa' 'yang' 'saya' 'pikirkan' 'terima kasih',1
'mantap' 'pengemasan' 'rapi',1
'barang' 'oke',1
'barang' 'bagus' 'tidak' 'mengecewakan' 'barang' 'cepat' 'sampai' 'terima' 'kasih' 'lazada' 'pokok' 'lazada' 'yang' 'terbaik',1
'excelent' 'pengiriman' 'flashdrive' 'bagus' 'working' 'put' 'in' 'pc',1
'lazada' 'atau' 'penjuan' 'yang' 'koplak' 'barang' 'belum' 'diterima' 'dibilang' 'sudah' 'diterima',0
'terima kasih' 'bos' 'sudah' 'saya' 'terima' 'sesuai' 'pesanan' 'mantap betul',1
'wd' 'mycloud' 'mantan' 'mantan' 'satu' 'satu' 'tb' 'termurah' 'di' 'semua' 'toko' 'ofline' 'dan' 'daring' 'barang' 'asli' 'sudah' 'dipasang' 'dan' 'ditest' 'berfungsi' 'baik' 'instalasi' 'dan' 'akting' 'server' 'mudah' 'upload' 'sped' 'rate' 'cukup' 'tinggi' 'langsung' 'terdeteksi' 'oleh' 'media' 'player' 'smart' 'tv' 'dan' 'gawai',1
'cheap' 'price' 'but' 'tinggi' 'kualitas' 'working' 'tidak' 'jelek',1
'sudah' 'diterima' 'beberapa' 'hari' 'yang' 'lalu' 'maf' 'baru' 'ulasan' 'barang' 'bagus' 'sesuai' 'gambar',1
'mantap' 'sesuai' 'ekspektasi',1
'kecewa' 'berat' 'pokok' 'buat' 'kamu' 'pada' 'yang' 'mau' 'beli' 'pikir' 'dulu' 'saja' 'saya' 'saranin' 'sih' 'kga' 'ush' 'dibeli' 'respon' 'lama' 'tadi' 'mau' 'buqt' 'kado' 'bahkan' 'jadi' 'kga' 'ngado' 'saler' 'kebanyakan' 'mecin',0
'bhineka' 'baru' 'sehari' 'dipakai' 'flashdisk' 'error' 'write' 'protected' 'setelah' 'copy' 'data' 'apa' 'bisa' 'di' 'garansikan',1
'mantap' 'semoga' 'awet' 'dan' 'barokah',1
'barang' 'sesuai' 'pesanan' 'sudah' 'di' 'test' 'dan' 'berfungsi' 'dengan' 'baik',1
'barang' 'sudah' 'tiba' 'dengan' 'baik' 'flashdisk' 'bagus' 'dan' 'utama' 'berfugsi' 'dengan' 'baik' 'terima' 'kasih' 'untuk' 'lazada' 'dan' 'seler',1
'bisa' 'dicicil' 'tidak',1
'exelent' 'juragan' 'tingkat' 'kan' 'penjualanya',1
'respon' 'penjual' 'sangat' 'baik' 'kami' 'sangat' 'terbantu' 'terima kasih',1
'lebih baik' 'jangan',0
'cepat' 'sampai' 'so' 'far' 'bagus' 'berfungsi' 'semua' 'hanya' 'pengemasan' 'lanjut' 'dikasih' 'buble' 'at' 'kotak' 'kayu' 'dong' 'supaya' 'aman' 'terima kasih',1
'uang' 'sudah' 'di' 'transfer' 'stlah' 'itu' 'dbatalin' 'karena' 'stock' 'tidak' 'ada' 'dari' 'harbolnas' 'sampai' 'tanggal' 'des' 'tujuh' 'belas' 'belum' 'ada' 'pengembalian' 'uang' 'sudah' 'sepuluh' 'hari' 'dan' 'asli' 'proses' 'ribed' 'kaco',0
'sudah' 'sampai' 'pengemasan' 'rapi' 'cepat' 'proses' 'trmksh' 'toko' 'klik' 'dan' 'lazada',1
'sesuai' 'gambar' 'dan' 'deskripsi' 'packaging' 'dengan' 'dus' 'bawan' 'dan' 'berfungsi' 'dengan' 'baik',1
'barang' 'asli',1
'asli' 'pengemasan' 'bagus',1
'mantap' 'memang' 'kapasitas' 'terbaca' 'dengan' 'baik',1
'kecewa' 'lah' 'seperti' 'ufd' 'palsu' 'padahal' 'spesifikasi' 'yang' 'dilampirkan' 'di' 'web' 'asli' 'contoh' 'cover' 'pack' 'warna' 'hijau' 'sedangkan' 'yang' 'dikirim' 'warna' 'merah' 'file' 'hasil' 'copy' 'selalu' 'corupt' 'kata' 'terbaik' 'seler' 'tapi' 'kualitas' 'mengecewakan' 'baru' 'kali' 'ini' 'beli' 'di' 'lazada' 'mengecewakan' 'saya' 'minta' 'ditukar' 'barang' 'dengan' 'yang' 'sesuai' 'di' 'spesifikasi',0
'bagi' 'yang' 'minat' 'orderatau' 'pesan' 'barang' 'kami' 'untuk' 'lebih' 'memastikan' 'silakan' 'ada' 'whatsapatau' 'whatsapp' 'delapan' 'puluh' 'lima' 'delapan' 'puluh' 'lima' ' ' 'langsung' 'dari' 'reseler' 'toko' 'terimah' 'kasih',1
'barang' 'tidak' 'berfungsi' 'sama' 'sekali' 'tolong' 'donk' 'kalau' 'mau' 'jualan' 'itu' 'yang' 'jujur',0
'barang' 'sudah' 'sampai' 'kualitas' 'juga' 'oke' 'mkasih' 'iya',1
'kualitas' 'barang' 'bagus' 'sesuai' 'gambar',1
'barang' 'sudah' 'sampai' 'lumayan' 'sih' 'terima kasih' 'lazada',1
'saya' 'suka' 'produk' 'tapi' 'produk' 'yang' 'saya' 'terima' 'cacat' 'sudah' 'complain' 'lewat' 'chat' 'tapi' 'pihak' 'acer' 'acuh' 'dan' 'bertele' 'tele' 'perihal' 'kecacatan' 'produk' 'yang' 'saya' 'terima' 'maksud' 'hati' 'ingin' 'menganti' 'barang' 'tapi' 'terpaksa' 'pengembalian dana' 'dana' 'karena' 'seler' 'acer' 'tidak' 'peduli' 'dengan' 'customer' 'mau' 'cacat' 'atau' 'tidak' 'pokok' 'terima' 'saja' 'untunglah' 'pihak' 'lazada' 'mau' 'mengembalikan' 'dana' 'saya' 'terima' 'kasih' 'lazada' 'atas' 'perlindungan' 'customer',0
'barang' 'mantap' 'recomonded',1
'barang' 'datang' 'begitu' 'dipakai' 'ternyata' 'error' 'bagaimana' 'ini' 'bisa' 'tukar' 'ngak',1
'sudah' 'mingu' 'pesan' 'tapi' 'belum' 'sampai' 'juga' 'terlambat' 'sekali',0
'maf' 'lama' 'koment' 'kotakom' 'tidak' 'diragukan' 'unit' 'sudah' 'dipakai' 'tiga' 'bulan' 'tidak' 'ada' 'masalah' 'ingin' 'instal' 'game' 'tapi' 'bingung' 'game' 'apa' 'mantap',1
'biasa' 'saja',0
'sangat' 'oke' 'dan' 'bermanfat',1
'barang' 'sesuai' 'dengan' 'yang' 'digambar' 'dikasih' 'tambahan' 'bonus' 'instal' 'gameplus' 'aplikasi' 'mantap',1
'it' 's' 'working' 'wel',1
'barang' 'sudah' 'diterima' 'sesuai' 'dengan' 'gambar' 'barang' 'bermanfat' 'saya' 'jadi' 'suka' 'belanja' 'daring' 'di sini' 'lazada' 'tetap' 'jadi' 'yang' 'terbaik',1
'pesan' 'hari' 'senin' 'sampai' 'di' 'sidoarjo' 'pas' 'hari' 'rabu' 'teratas',1
'pengiriman' 'cepat' 'sekali' 'dan' 'barang' 'sangat' 'bagus' 'direkomendasikan' 'sekali' 'tempat' 'blanja' 'nya',1
'terima kasih' 'lazada' 'sesuai' 'pesanan' 'dan' 'harga' 'yang' 'terjangkau' 'suces' 'selalu' 'lazada',1
'produk' 'asli' 'resmi' 'cepat' 'sampai' 'pula',1
'barang' 'sudah' 'saya' 'terima' 'tadi' 'jam' 'sebelas' 'sembilan' 'belas' 'tapi' 'saya' 'kecewa' 'bngt' 'juragan' 'flashdisk' 'memory' 'kenapa' 'tidak' 'bisa' 'dsmpn',0
'barang' 'asli' 'ada' 'hologram' 'pengemasan' 'bagus' 'cepat' 'respon' 'direkomendasikan' 'seler',1
'pengemasan' 'bagus' 'barang' 'sampai' 'dengan' 'aman',1
'barang' 'datang' 'tepat' 'waktu' 'tapi' 'tidak' 'bisa' 'di' 'charge' 'bagaimana' 'solusi' 'ini' 'mohon' 'pertangung' 'jawaban',0
'kapasitas' 'memang' 'terbaca' 'dengan' 'baik',1
'minta' 'warna' 'hijau' 'seperti' 'gambar' 'tapi' 'yang' 'dikirim' 'warna' 'merah',1
'barang' 'ngak' 'sesuai' 'dengan' 'gambar',0
'penjual' 'kasih' 'garansi' 'berapa' 'bulan' 'ini' 'bisa' 'asus' 'empat' 'bulan' 'tapi' 'ini' 'kok' 'Cuma' 'satu' 'tahun' 'jadi' 'ragu' 'mau' 'beli',0
'memang' 'gambar' 'tapi' 'belum' 'di' 'coba',1
'barang' 'alhamdulilah' 'sudah' 'sampai' 'namun' 'belum' 'bisa' 'dibuka' 'belum' 'ada' 'aplikasi' 'windows' 'jadi' 'nungu' 'di' 'instal' 'dulu' 'belum' 'tahu' 'sih' 'bagus' 'engak' 'nanti' 'kalau' 'sudah' 'bisa' 'aku' 'koment' 'lagi',1
'alhamdulilah' 'sesuai' 'pesanan' 'terima' 'kasih' 'lazada' 'dan' 'selera' 'semoga' 'sukses' 'selalu',1
'mohon' 'informasi' 'saya' 'pesan' 'delapan' 'unit' 'baru' 'terima kasih',1
'barang' 'sampai' 'dengan' 'selamat' 'terima' 'kasih',1
'tolong' 'pemberitahua' 'kapan' 'ada' 'lagi',0
'pesan' 'tanggal' 'delapan' 'sekarang' 'belum' 'di' 'kirim' 'bahkan' 'pihak' 'toko' 'minta' 'tambah' 'uang',0
'barang' 'datang' 'tepat' 'waktu' 'dan' 'sesuai' 'dengan' 'ulasan',1
'sudah' 'ditrma' 'pengemasan' 'oke' 'kondisi' 'barang' 'oke' 'dites' 'oke' 'semoga' 'bertahan' 'dalam' 'jabgka' 'waktu' 'sangat' 'lama',1
'respon' 'bagus' 'barang' 'juga' 'sama' 'pengemasan' 'baik' 'bagus' 'lah' 'intinya',1
'barang' 'sudah' 'dtrima' 'tepat' 'waktu' 'lebih' 'baik' 'dari' 'pada' 'yang' 'kabel' 'karena' 'lebih' 'praktis' 'terima kasih' 'lazada',1
'ok' 'barang' 'cepat' 'sekali' 'sampai' 'tertawa' 'butuh' 'hari' 'untuk' 'sampai' 'ke' 'balikpapan' 'terima kasih',1
'suka',1
'baru' 'sempat' 'ulasan' 'di sini' 'pesan' 'tanggal' 'sembilan' 'belas' 'sampai' 'satu' 'pengemasan' 'terbaik' 'dengan' 'bublewrap' 'dan' 'dapat' 'harga' 'murah' 'dari' 'yang' 'lain' 'dengan' 'spesifikasi' 'yang' 'sama' 'barang' 'asli' 'made' 'in' 'thailand' 'terima kasih' 'kenkez' 'dan' 'lazada',1
'bagi' 'yang' 'minat' 'orderatau' 'pesan' 'barang' 'kami' 'silakan' 'ada' 'whatsapatau' 'whatsapp' 'delapan' 'puluh' 'lima' 'delapan' 'puluh' 'lima' ' ' 'langsung' 'dari' 'reseler' 'toko' 'terimah' 'kasih',1
'barang' 'sampai' 'dengan' 'selamat' 'dan' 'berfungsi' 'dengan' 'sempurna',1
'puas' 'kiriman' 'sesuain' 'barang' 'juga' 'sesuai' 'dengan' 'spec' 'terima kasih',1
'pengemasan' 'rapi' 'respown' 'juga' 'baik' 'terima kasih' 'juragan' 'barang' 'mendarat' 'dengan' 'mulus' 'di',1
'saya' 'puas' 'dengan' 'laptop' 'asus' 'pengemasan' 'rapi' 'barang' 'okay' 'terima kasih',1
'mantap betul' 'pakai' 'optane',1
'terima' 'kasih' 'barang' 'sudah' 'keterima' 'dengan' 'kemasan' 'yang' 'baik' 'dan' 'tidak' 'terlalu' 'lama',1
'barang' 'bagus' 'banget' 'mudahan' 'bertahan' 'lama',1
'bagus' 'desain' 'engough' 'lima' 'puluh' 'enam' 'mbak' 'just' 'what' 'i' 'want',1
'sudah' 'di' 'terima' 'responsif' 'pokok' 'ok' 'lah',1
'usb' 'sudah' 'dicoba' 'lumayan' 'bagus' 'kapasitas' 'mendekati' 'tiga' 'tiga' 'gb' 'keseluruhan' 'oke',1
'barang' 'sesuai' 'pesanan' 'pengemasan' 'aman' 'sicepat' 'memang' 'oke' 'direkomendasikan' 'sekali',1
'barang' 'diterima' 'dalam' 'kondisi' 'sempurna' 'dan' 'bisa' 'berfungsi' 'dengan' 'baik',1
'barang' 'bagus',1
'flash' 'disk' 'terlalu' 'kecil' 'bisa' 'dipakai' 'otg' 'tidak' 'bisa' 'dipakai' 'bagaimana' 'cara' 'mengembalikan' 'lain' 'kali' 'kalau' 'kirim' 'dicek' 'dulu',0
'gimn' 'cara' 'datg' 'sms' 'paketan' 'dahbterima' 'dari' 'hongkong' 'iya' 'aku' 'belum' 'terima' 'barang' 'mohon' 'bantuan' 'lasada' 'sudah' 'lama' 'lagi' 'nungu' 'tolong' 'di' 'hubungi' 'kembali' 'saya' 'belum' 'terima' 'barang' 'pesanan' 'saya',1
'secara' 'keseluruhan' 'cukup' 'baik' 'terima' 'kasih',1
'jelek' 'produk',0
'barang' 'bagus' 'pengirman' 'cepat' 'mantap' 'deh',1
'barang' 'asli',1
'barang' 'sudah' 'tiba' 'dengan' 'selamat' 'fungsi' 'baik' 'terima kasih' 'seler' 'lazada' 'dan' 'kurir',1
'saya' 'mencari' 'laptop' 'yang' 'ringan' 'dan' 'tipis' 'saya' 'menemukan' 'produk' 'ini' 'dari' 'harga' 'dan' 'spesifikasi' 'yang' 'ditawarkan' 'saya' 'sangat' 'puas' 'cukup' 'ringan' 'dan' 'tipis' 'spesifikasi' 'pun' 'bagus' 'untuk' 'dikelas' 'dan' 'harga' 'oke' 'setelah' 'saya' 'coba' 'semua' 'berjalan' 'dengan' 'sangat' 'baik' 'dan' 'mesin' 'tidak' 'cepat' 'panas' 'batery' 'pun' 'tahan' 'lama' 'saya' 'bisa' 'pakai' 'lima' 'enam' 'jam' 'untuk' 'software' 'sudah' 'include' 'windows' 'delapan' 'satu' 'trackpad' 'dan' 'layar' 'sentuh' 'berfungsi' 'dengan' 'sangat' 'baik' 'direkomendasikan' 'buat' 'yang' 'cari' 'laptop' 'multifungsi' 'dengan' 'harga' 'yang' 'oke' 'dengan' 'spesifikasi' 'yang' 'di' 'ada' 'cukup' 'tipis' 'dan' 'ringan',1
'bagaimana' 'cara' 'cicilan',0
'ini' 'yang' 'belum' 'tahu' 'karena' 'barang' 'belum' 'sampai' 'tidak' 'terkirim' 'tapi' 'seler' 'dengan' 'respon' 'baik' 'akan' 'dikirim' 'dengan' 'pesan' 'selanjut' 'terima' 'kasih',1
