review,aspect_category,polarity
"Saya suda melakukan pembayaran utk chat, pembayaran berhasil. Tp kenapa gk bisa chat dan dokter malah sibuk, gimana ini??!!",Pelayanan,Negatif
"Kesekian kali konsul sm dokter2 di halodoc, kali ini konsul sm dr. Nency Sp.A, bingung hari minggu dokter2 spesialis pada libur praktek terima kasih ya dok...",Pelayanan,Positif
Sangat membantu sekali. Obat bisa langsung diantar saat itu juga jika di gopay atau halodoc ada saldo. Greatt 😊,Pelayanan,Positif
Baru instal aplikasi ini...wlopun udh tau dr dulu hehehe ternyata bagus...lengkap dan mudah...instal krna mau coba konsul sama dr gizi...ahh keren...dokternya asik...terima kasih dr Aditya mulyantari sp.gk,Pelayanan,Positif
"Saya pesan obat via halodoc, di status terkirim pdhl saya ga Terima obatnya. Ditlp cs nya ktnya mau diurus tp sampai skrg boro2 ada penyelesaian, ktnya aplikasi bagus tp pelayanan buruk",Pelayanan,Negatif
"Hai halodoc, saya mau cari swab antigen dari rs/klinik terdekat tapi kok reading terus ya? Kayak crash gitu. Mohon dibantu",Sistem,Negatif
Sangat membantu. Terimakasih halodoc,Anekdot/Serbaneka,Positif
Aplikasi yang sangat bagus dan semua dokter yang ada didalamnya sangat bertanggung jawab bangat semoga aplikasi dapat berkembang lebih baik lagi dimasa yang akan datang,Pelayanan,Positif
Bagus dan dokter nya recommended semua,Pelayanan,Positif
Cukup baik tetapi perlu diperbaiki di bagian verifikasi dengan kode OTP atau pembayaran dengan Gopay karena harus berulang2 baru sukses. Terima kasih,Sistem,Negatif
Sangat terbantu sekali saat pandemi seperti ini untuk konsul dengan dokter. Obat juga dikirim langsung tanpa harus ke apotek. Bayarnya juga bisa cashless.,Pelayanan,Positif
Sgt mudah menggunakan halodoc.tdk usah repot2 antri2 d rs n klinik. cukup klik aja sdh bs konsultasi n d ksh resep obat..tks Halodoc..semoga semua dokter nya sukses..Amin..😇🙏🏻,Pelayanan,Positif
"Sangat membantu,cepat praktis. Sanngat memuaskan",Anekdot/Serbaneka,Positif
"Tiba2 log out, dan saat verifikasi, kode tidak dikirim melalui sms, apakah sedang error?",Sistem,Negatif
"Di era pandemi seperti ini, dokter yang bisa konsultasi online sangat membantu. Terima kasih.",Pelayanan,Positif
Perlayaan nya baik dan sopan. Dan lokasi nya mudah dan area nya luas sehingga memudahkan kami untuk mendapatkan vaksin dan dapat menjalankan proses 5M bravo,Pelayanan,Positif
"Sanggat membantu, aman selagi masa Pandemi apa lagi malas antri, penjelasannya sanggat memuaskan",Anekdot/Serbaneka,Positif
Sgt terbantu dgn aplikasi.ini. dokternya baik2 semua,Pelayanan,Positif
"Konsultasi dokter sangat baik dan cepat direspon, tapi begitu pesan obat malah status pembayarannya dibatalkan terus iihhh...sebel.",Pelayanan,Negatif
Bagus banget. Saya suka dengan aplikasi ini.,Anekdot/Serbaneka,Positif
Sudah melakukan pembayaran tapi dokternya malah gak bisa di chat. terimakasih sudah di refund,Pelayanan,Negatif
Bagus pelayanan baik jelas dan cepat,Pelayanan,Positif
"Sangat membantu di saat pandemi seperti ini. Dokternya juga baik, dan sangat sabar menjawab keluhan pasien👍👍",Pelayanan,Positif
Konsultasi dengan dokter lebih mudah dan lebih menenangkan saat panik sehingga bisa memberikan pertolongan pertama saat sakit,Pelayanan,Positif
"Bagus bnget pelayanannya,",Pelayanan,Positif
"Selamat siang halo dokter, tdi barusan saya dapat telpon dari yg mengatasnamakan cs halo dokter, dia menjelaskan tentang claim dana sebesar 2 jt, dan dia minta data lengkap email dan no rekening bank... Awal2nya meyakinkan tapi aneh kok tau email kita, dan nama kita.... Kemudian minta lagi no rek un...
Ulasan Lengkap",Anekdot/Serbaneka,Negatif
Selalu dikasih bonus tiap kaki beli obat pake Halo doc,Pelayanan,Positif
"Alhamdulillah fast respon dan dokternya menjawab semua pertanyaan . Sangat membantu, terimakasih halodoc",Pelayanan,Positif
Thanks aplikasi ini sangat membantu👍,Anekdot/Serbaneka,Positif
"Cepat tanggap, app. Nya tidak ribet",Sistem,Positif
Best tempat Konsul terbaik buat Aku ..,Pelayanan,Positif
"Saat malam malam sakit,kontak halodoc langsung konsuli dan obat di kirim,jd sangat membantu ,hingga sy infokan ke teman teman",Pelayanan,Positif
"Ini apk bukan buat orang kelas bawah, tibang mau nanya obat aja harus bayarr 🤦‍♂️🤦‍♂️🤦‍♂️ Sungguh miris negeri ini' ktika org pintar yang d beri anugerah tak bisa membantu dengan ihklas' Seakan Uwang lebih kuasa dari tuhan🤦‍♂️🤦‍♂️",Anekdot/Serbaneka,Negatif
"Membantu memfasilitasi pendaftara n vaksinasi covid utk lansia, gak perlu ke apotek saat butuh obat tapi males keluar rumah",Pelayanan,Positif
"mantab, kemaren saya putus koneksi ketika mau chat dokter, saya beri ulasan 1 bintang lansung ditelpon pihak halodoc dan dikembalikan uangnya mantab",Pelayanan,Positif
"Sangat membantu sekali bahkan bisa diresepkan dokter, obat jg bisa dikirim via online.. Terima kasih Halodoc",Pelayanan,Positif
Alhamdulillah di saat pandemi saat ini halodoc sangat membantu Terima kasih Sukses selalu🙏,Pelayanan,Positif
"sangat membantu,respon cpt,makasih",Pelayanan,Positif
Sngt terbntu skli dg adany aplikasi ini...maju terus halo doc,Anekdot/Serbaneka,Positif
"Halo kak,,alamat saya tidak ada di map,,dan tidak bisa mencantumkan alamat secara manual..bagaimana itu kak..?",Anekdot/Serbaneka,Positif
"Entah aplikasi nya atau pihak ketiga (apotek) nya nihh...di olshop sedia barang kondisi ED >2th, laaah ini beli langsung ke apotek via halodoc n gojek dikasih obat ED <6bulan...",Pelayanan,Negatif
Respon dokter sangat cepat,Pelayanan,Positif
Good gk perlu antri ke rumah sakit,Pelayanan,Positif
Proffesional..cepat tanggap,Anekdot/Serbaneka,Positif
Sangat membantu dan sangat mudah di gunakan,Sistem,Positif
"Apk nya membantu sekali untuk saya yang jauh dari vet, terutama dokter suci, dokter hewan yang ramah bgt selalu Konsul ke dokter suci",Pelayanan,Positif
Baru pertama kali saya menggunakan halodoc sangat membantu saya terimakasih halodoc,Anekdot/Serbaneka,Positif
Tks halodoc sangat membantu. Untuk mendapt kan resep tanpa hrs pergi ke dokter.,Pelayanan,Positif
Pengalaman pertama menggunakan aplikasi ini sangat bagus..semoga bermanfaat dan dapat membantu menyembuhkan,Pelayanan,Positif
Cara mudah berkonsultasi dengan dokter.,Pelayanan,Positif
"No hp yang muncul untuk otentikasi bukan no hp saya, tolong tim IT bagian Back end diperbaiki yaa. Thx",Sistem,Negatif
"menolong sekali aplikasinya saat darurat dan ada anak2 yg tidak bisa ditinggal di rumah, terima kasih halodoc",Pelayanan,Positif
Aplikasi pintar dan sangat membantu sekali dimasa pandemi seperti ini. Gk perlu antriii lama di apotek2 Gk perlu antriii lama juga dikasir apotek.. Tinggal pakai gopay Terima kasih Halodoc,Pelayanan,Positif
Halodoc. Sistem Pembayaran kok cuma pakai Gopay ? Tidak bisa kah Pembayaran di lakukan di Indomaret/Alfamaret?,Sistem,Negatif
"Terimakasih halodoc, mempermudah saya untuk berobat tanpa perlu datang ke klinik dimasa pandemi gini.",Pelayanan,Positif
"Sangat membantu sebenarnya, namun untuk pengiriman ongkosnya agak mahal, menggunakan kurir reguler yg biasanya tarif 10 ribu tapi kena 12 ribu",Pelayanan,Negatif
"Uang habis 50 rb utk konsul,,tapi.. resep gak dapat.. malah dicuekin sam dokternya.. padahal posisi saya sedang sakit",Pelayanan,Negatif
"Cukup mempermudah saya untuk konsul, dan membuat janji dengan dokter sekitar lingkungan tempat tinggal saya.",Pelayanan,Negatif
"Ini Kedua kali nya beli obat lewat halodoc, tpi kali ini tidak disertaka nota pembeliannya.",Pelayanan,Negatif
Untuk metode pembayaran menyulitakan kenpa harus hanya go pay. Untuk isi saldo juga pakai debit gk bisa top up melalui rekening bank dam sejisnya. Pdahal udh happy ada dr hewan dsni😭😭😭,Pelayanan,Negatif
Dokternya baik dan ramah.,Pelayanan,Positif
"Terbaik sihhh menurutkuu, selalu jadi andalan, karna diriku paling gasuka belanja ke apotik apalagi jaman pandemi, lebih aman apa"" beli di online",Pelayanan,Positif
"Dokter nyaa bagus, respon cepat",Pelayanan,Positif
Terimakasih halodoc. Terkhusus untuk dr. Wid patria Sp.S yang sangat sabar dan ramah mendengarkan konsultasi pasien🙏👍,Pelayanan,Positif
Ini gabisa disambung kn ke gopay gmn ya?,Pelayanan,Negatif
"saya baru instal, tapi kak kenapa yaaa aku sambung ke gopay tulisannya no. tidak terdaftar padahal no gopaynya sudah benar dan terverifikasi. kalau sudah benar saya edit bintangnya, trims kak.",Sistem,Negatif
Mau nanya kalo kita konsul/chat sm doctornya d kenakan tarif ya kan ad d bawah tarifnya 25K sampai lebih dari 100k,Pelayanan,Negatif
"Alhamdulillah pelayanan cepat, dokter nya ramah, harga obat dapat d jangkau",Pelayanan,Positif
Sangat membantu di musim pandemi,Anekdot/Serbaneka,Positif
"Oke good, ini konsultasi pertama untuk kehamilan istri saya, semoga berkah, dan sehat semua yaa, aamiin",Pelayanan,Positif
Aplikasi sangat membantu,Anekdot/Serbaneka,Positif
"Sangat membantu, semoga resep obatnya berkhasiat untuk kesembuhan anak saya. Terimaksih halodoc",Pelayanan,Positif
"Slow response adminnya. Kalo duit aja cepet, kalo komplain atau ada kendala leleeettt paraaahh 👎👎",Pelayanan,Negatif
"Harga bagus..sayang overload slow respon ,ditelpon cs nya susah masuk..hasil.rapid antigen 1 jam bisa lebih dr 24 jam",Pelayanan,Negatif
"Good,pelayanannya ramah sekali",Pelayanan,Positif
"Respon costumer servies ya lelet lambat, tidak ada solusi, yg bermasalah tuh dari apk halodok ya yg gk bisa singkron",Pelayanan,Negatif
"saya mau konsul, sudah bayar pake gopay, tp malah gagal konsul dan balik lg ke menu awal -- Sudah direfund dan sudah jd konsul",Pelayanan,Negatif
Aplikasi keren dan sangat membantu,Anekdot/Serbaneka,Positif
Mau auntik vaksin mandiri apa kusus buat lansia atau segala umur di aplikasi ini???,Anekdot/Serbaneka,Positif
Saya suka pakai aplikasi ini. Bisa konsultasi dgn murah dah tdk perlu jauh jauh ke rumah sakit.,Pelayanan,Positif
"Untuk konsul dan beli obat di halodoc mudah banget, dengan aplikasi begini gak perlu report keluar lagi.. Cukup konsul dan beli obat tunggu di rumah deh",Pelayanan,Positif
aplikasi halodoc benar² sangat membantu 😍,Anekdot/Serbaneka,Positif
Pelayanan bagus sangat puas saya,Pelayanan,Positif
"Sudah bagus. Mungkin bisa di mudahin lagi, buat cek tokonya di daerah mana",Pelayanan,Negatif
"Dalam kondisi sulit keluar rumah, dgn ada nya halodoc ini sangat membantu banget. Terimakasih. Barakallah..",Pelayanan,Positif
Siip Memudahkan dan membantu sekali,Pelayanan,Positif
"Mantap sangat membantu sekali terima kasih halodoc mudah""an untuk ke depan nya lebih berkembang",Pelayanan,Positif
Layanan dokter sangat cepat respon nya dan komunikasi saya di terima dengan baik dan tepat.terima kasih,Pelayanan,Positif
Sangat membantu di saat pandemi,Pelayanan,Positif
"Setiap pesan, obat cepat datang. Sangat membantu sekali disetiap kondisi saya.",Pelayanan,Positif
Hallo dok apa benar kalau telat datang bulan hampir 3 bulan postif hamil? Mohon petunjuk nya dok...,Pelayanan,Positif
"Aplikasinya mudah dn sangat membantu, mau 5 tapi blm lah 4 aja dulu semoga semakin responsif dalam melayani saat konsul.. terimakasih halodoc",Pelayanan,Positif
Apotik atau toko beli barang harga awal 45.000 tiba tiba waktu mau beli naik 60.000 kurang ajar banget,Harga,Negatif
Dokternya ramah dan komunikatif,Pelayanan,Positif
Terima kasih Dok atas resep nya,Anekdot/Serbaneka,Positif
"Mantap pokoknya, lagi musim begini anak sakit jadi makin mudah nanganinnya. Terimakasih banyak🙏",Pelayanan,Positif
Sangat membantu ibu yg kurang mobile n dimasa pandemi ini. kedepannya semoga bisa pilih apotik.,Pelayanan,Positif
"Aplikasi freeze di HP saya ketika masuk tampilan awal aplikasi (Redmi Note 8), mohon bantuannya :))",Sistem,Negatif
Kok bayar di iklan katanya gratis,Harga,Negatif
"kak, untuk masuk ke kalender kehamilan kok sekarang ga ada di menu ya???",Sistem,Negatif
Proses dari apotik terlalu lama,Pelayanan,Negatif
Sangat membantu. Tolong jgn mhl2 kalau konsul. Kami pasien juga butuh bantuan konsultasi,Harga,Negatif
Asli bagus banget jam 12 mlm nyari obat pilek buat anak langsung sampai pakai gojek..,Pelayanan,Positif
Saya suka aplikasi ini sangat membantu.,Sistem,Positif
"Memudahkan sekali untuk berkonsultasi dengan dokter dan membeli obat , sangat sangat memudahkan, aplikasi yang bagus",Sistem,Positif
Halo doc. Ada gatal dan bintik kmudian keluar nanah di selangkangan paha .minta petunjuk doc,Anekdot/Serbaneka,Positif
"Saya pengguna baru ehh 3x ada masalah tp pas ke 4x nya sudah bagus terimakasih, ini penilaian bisa saja berubah kalau makin ke sini nya bagus pelayanan nya",Pelayanan,Negatif
"Alhamdulillah, bisa dapetin obatnya tanpa repot ke apotek, terimakasih 👍 Konsultasi dengan dokter sangat lancar dan cepat",Anekdot/Serbaneka,Positif
Mudah dan informasinya lengkap,Anekdot/Serbaneka,Positif
Toppp sangat membantu terimakasih,Pelayanan,Positif
Kenapa akun hallodoc saya tidak bisa tersambung dengan gopay... Padahal saldo gopay saya sudah ada isinya. Mohon diperbaiki,Sistem,Negatif
Bagus buat referensi kesehatan,Anekdot/Serbaneka,Positif
"Terimakasih halodoc, dokternya jg ramah",Pelayanan,Positif
"Respon Dokter Baik, Chat cepat dibalas, konsultasi dimana saja dan kapan saja jadi mudah 🥰",Pelayanan,Positif
Cepat penanganan. Mantap..,Pelayanan,Positif
"Hehe 4 dulu yaa, soalnya tadi saya mau pembayaran debit BNI ternyata ngga ada suportnya Terpaksa pake mandiri",Sistem,Negatif
Bbrp kali menggunakan aplikasi halodoc.. fast response...pelayanan yang cepat dan...sukses terus👍👍,Pelayanan,Positif
"Aplikasi rongsokan,, kita cari obat Driver gojek diarahkan ke apotik yang tutup,",Sistem,Negatif
Untuk konsul ke tht sih langsung direspon dan dikasih resep....bagus smga lekas sembuh,Pelayanan,Positif
Dokternya merespon dengan baik dan cepat dan detail utk konsultasi nya yang kita tanyakan sangat 👍,Pelayanan,Positif
Dokternya sangat baik dan nyaman dalam memberikan konsultasi. Semoga makin di perbarui lagi,Pelayanan,Positif
Oke mantab.. gak susah lagi kalau mau berobat.. saya sudah 4x menggunakan aplikasi ini 👍🏻,Pelayanan,Positif
"Aplikasi nya bagus, sangat membantu bila ingin beli obat gak perlu muter muter cari apotek sana sini. Terima kasih",Sistem,Positif
"Dengan adanya halodoc ini sangat membantu kami bila sedang tidak sehat, penanganan cepat dan mudah diakses terimakasih",Pelayanan,Positif
"Sangat membantu sekali, mudah mudah dengan saya konsultasi di halodoc bisa segera sembuh",Pelayanan,Positif
"Gak jelas ni aplikasi Lemot ,gak pernah nanggapin lagi keluar lagi keluar lagi gak jelas!",Sistem,Negatif
"Disaat darurat, bisadiandalkan",Pelayanan,Positif
"Masa telat bbrpa menit doang langsung dibatalkan jadwal konsul & uang juga gak refund. Chat botnya CS juga payah, gak bisa ngrespon",Sistem,Negatif
Trimaksh halodok saran saya kami diberi resep terbagus ya agar gak usah tatap muka sama dokter dulu,Sistem,Positif
"Sangat membantu, konsultasi sekaligus obat langsung diterima, terimakasih hallo dokter👍👍",Pelayanan,Positif
Bagus dokternya baik dan saya br pertama kali pake jd kaget bs lgsg bl obat nya pake gojek keren si ini..membantu banget,Pelayanan,Positif
"Bagus, layanan CSnya response cepat. Tolong aplikasi lemot dan hanya sedikit dokter yang bisa menggunakan asuransi fwd",Anekdot/Serbaneka,Negatif
Sangat bermanfaat bagi kesehatan,Pelayanan,Positif
Dimudahkan dalam membeli obat,Anekdot/Serbaneka,Positif
Sangat membantu konsul dgn dokter pelayanan ramah jelas dan membantu memberikan solusi.,Pelayanan,Positif
Mudah dan cepat informasinya,Anekdot/Serbaneka,Positif
"Halodoc mantap, konsultasi dokter cepet di respon dan ramah terima kasih",Sistem,Positif
"Mantab, jadi membantu banget apalagi kalau seumpama jauh dr rumah sakit atau puskesmas",Anekdot/Serbaneka,Positif
Saya puas banget dengan pelayanan halodoc terimakasih banyak telah membantu kami ...,Pelayanan,Positif
"pertama kali menggunakan aplikasi ini konsultasi dengan dr angga mintarsa, 👍🏻👍🏻👍🏻 terimakasih dokter",Sistem,Positif
Aplikasi sangat membantu saat ingin berkonsultasi tentang kesehatan,Sistem,Positif
"Sangat membantu dan solusi yang baik dr dokter terpercaya dan pengalaman, okeeeh banget👍",Pelayanan,Positif
Sangat membantu sekali,Anekdot/Serbaneka,Positif
Penjelasan dari dokter baik 👍👍,Pelayanan,Positif
Aplikasi terbaik yg pernah ada. ❤❤❤,Sistem,Positif
"Sangat membantu sekali, dan selalu cocok dengan resep dokter, Terima kasih..",Pelayanan,Positif
aplikasi yang sangat membantu,Sistem,Positif
"penjelasan nya sgt jelas dan detail,sehingga dapat gdn mudah di mengeeti",Pelayanan,Positif
Sangat bermanfaat untuk semua orang,Anekdot/Serbaneka,Positif
Bismillah semoga bermanfaat,Anekdot/Serbaneka,Positif
Cepat menjawab keluhan pasien,Pelayanan,Positif
Dokternya komunikatif. ramah dan sabar dalam menjawab pertanyaan. sarannya cukup jelas . overall OK. thx u dokter,Pelayanan,Positif
"sangat membantu dalam era pandemi ssperti sekarang, semoga terus ditingkatkan layanannya.",Pelayanan,Positif
Dokter ny baik baik. Cepat dan obat yg d kasi obat terbaik.. saya selalu langganan d sini..,Pelayanan,Positif
Parah.. Konsul aja bayar.. kapan Indonesia merdeka dari Mapia kaya gini..,Harga,Negatif
Terimakasih telah membantu kami,Pelayanan,Positif
Saya order ga bisa2x. Selalu ada notif ada yang salah. Coba lagi,Sistem,Negatif
Bagus semoga bisa lebih baik,Sistem,Positif
Bagaimana cara saya mengakses akun yang nomor telepon nya hilang ? Mohon bantuannya,Sistem,Negatif
"Terbtu dengan adanya halo doc,,ga perlu kerumah sakit Alhamdulillah sembuh dari sakit",Anekdot/Serbaneka,Positif
gak ribet ke apotik ada Halodoc sering pake Halodoc selalu puas... gak perlu keluar rumah,Anekdot/Serbaneka,Positif
Baiknya arahkan pembelian obat di apotik terdekat dr rmh pasien..terima kasih.,Anekdot/Serbaneka,Positif
Aplikasi ini sangat membantu apalagi di saat pandemik seperti sekarang ini banyak manfaatnya untuk saskit gejala ringan,Anekdot/Serbaneka,Positif
tolong berikan filter berdasarkan wilayah tempat praktek. masa harus cek satu-satu.,Anekdot/Serbaneka,Negatif
"Pertama kali pakai halodoc, lumayan bikin tenang konsultasi dengan dokternya..",Anekdot/Serbaneka,Positif
Keren sih bs pake asuransi jg,Pelayanan,Positif
Sangat membantu apalagi di masa pandemi begini tidak perlu keluar rumah utk konsultasi,Anekdot/Serbaneka,Positif
Halo dock saya ingin rutin priksa setiap tanggal yg saya tentukan sesuai kehamilan saya setiap perbulan saya mohon kebijakan pak ibu dockter,Anekdot/Serbaneka,Positif
Udh 2x konsul d sn. Sy suka,Pelayanan,Positif
"Pengemasan cepet, pengiriman cepet, klo Lg kepepet malem malem butuh obat juga gk kalah cepet, thx halodoc...",Anekdot/Serbaneka,Positif
"Sangat bermanfaat, lebih efisien waktu, tenaga dan biaya..tks yaa..",Anekdot/Serbaneka,Positif
Dokternya ramah dan memberikan solusi yang sesuai dengan kondisi kita ketika konsultasi,Anekdot/Serbaneka,Positif
Sangat membantu pada saat pandemi. Chat dg dokter cepat direspon dan profesional,Anekdot/Serbaneka,Positif
Mantappp...sangat membantu,Anekdot/Serbaneka,Positif
"Sangat membantu, dan cepat untuk kondisi mendesak dan untuk pasien yang tdk punya cukup waktu datangke rs",Anekdot/Serbaneka,Positif
Sangat membantu terutama di saat kondisi mendadak atau mendesak....thank you so much semoga tambah sukses,Anekdot/Serbaneka,Positif
Alhamdulillah... bisa konsul d halodoc ini... berasa ngobrol langsung ini sama dokter nya....,Sistem,Positif
Aplikasi yg sangat membantu,Sistem,Positif
Hari gini takut ke rumahsakit . Disini dokternya oke2 banget .maacihalodoc,Sistem,Positif
"Terimakasih halodoc saya jd bisa konsultasi sama dokter ,dokternya pun ramah cepat bales chatt juga 😊😊",Anekdot/Serbaneka,Positif
Sangat membantu saya mengenali penyakit kucing saya dengan konsultasi dokter hewan,Anekdot/Serbaneka,Positif
Ngebantu banget ketika sakit,Anekdot/Serbaneka,Positif
"Aplikasi yang sangat penting bagi kehidupan kita, di saat lagi butuh obat dll bisa tinggal order aja .",Sistem,Positif
"Dokter menjawab semua pertanyaan dg jelas, sy sangat terbantu dlm merawat suami. Terimakasih halodoc",Anekdot/Serbaneka,Positif
"Sejauh ini bagus membantu disaat susah keluar cari obat, aplikasiny cepat dan lengkap 👍",Anekdot/Serbaneka,Positif
Sangat membantu dimasa pandemi utk mengurangi kontak langsung dgn siapapun termasuk dokter,Anekdot/Serbaneka,Positif
"Dokter yang melayani,meskipun gratis respon nya cepat.kaaih bintang 4 dulu krn baru 1 kali mencoba konsultasi🙂",Anekdot/Serbaneka,Positif
Alhamdulillah... terima kasih...layanan cepat... sangat membantu,Anekdot/Serbaneka,Positif
"Bagus, penjelasan dokternya detail dan pakai gambar tubuh, jadi lebih cepat dan gampang buat kita",Anekdot/Serbaneka,Positif
aplikasi ini sangat membantu tp sayang tidak bisa bayar pake ovvo😊,Sistem,Negatif
"Bagus,bermanfaat,respon cepat,baik,tanggap, sangat membantu.",Anekdot/Serbaneka,Positif
"Bingung harus tanya kemana ,ada aplikasi ini sangat membantu terimakasih yah",Sistem,Positif
"Menolong adanya halodoc,semoga semakin membantu masyarakat ,banyak kemudahan",Anekdot/Serbaneka,Positif
Sangat membantu selama masa covid-19 jadi ngga perlu keluar rumah,Anekdot/Serbaneka,Positif
"Membantu bgt, trimakasih",Anekdot/Serbaneka,Positif
"Alhamdulillah... Aplikasi ini sangat2 membantu, pelayanannya juga cepat. Mantap...",Sistem,Positif
Tolong fitur Free chat dari Asuransi untuk semua spesialis dokter jngn hanya dokter umum saja,Sistem,Negatif
"Tulisan sudh terhubung dgn dokter,saldo sudah terpotong tpi ga bisa tuh chat or ngimong ma dokternya.. Aplikasi eek.",Sistem,Negatif
Bisa konsul dengan cepat,Anekdot/Serbaneka,Positif
Terima kasih sangat membantu,Anekdot/Serbaneka,Positif
Responnya sangat sangat sangat lamaaaaaa sekaliiiii,Anekdot/Serbaneka,Negatif
Dokter nya ramah dan lansung ke point penjelasan penyakitnya. Pertahankan yaa,Pelayanan,Positif
Sungguh bermanfaat disaat pandemi dan memiliki anak kecil yg sakit tengah malam,Anekdot/Serbaneka,Positif
"Terimakasih, aplikasi ini sangat membantu saya dalam konsultasi masalah kesehatan",Anekdot/Serbaneka,Positif
"Bener bener detail , membantu sekali para dokternyaaa , dikasih resep obat juga .",Anekdot/Serbaneka,Positif
Tengah malam juga dokternya tetap sabar melayani konsultasi....keren dr. Charles,Anekdot/Serbaneka,Positif
Kenapa akhir akhir ini ambilnya obat selalu jauh dari rumah saya kasihan gojeknya,Anekdot/Serbaneka,Negatif
Sangat sangat membantu dan biaya komsul plus obat terjamgkau Terimakasih,Anekdot/Serbaneka,Positif
Sejauh ini ulasan yg diberikan dokter baik dan obat yg direkomendasikan jg bagus.. Trimakasih dokter,Anekdot/Serbaneka,Positif
Sangat membantu aplikasi ini berhubunham demgam dokter apa lagi saat pandemi seperti imi,Anekdot/Serbaneka,Positif
"Saya kasih 1 bintang dulu krn order saya sdh bayar tapi status cancel dan uang blm tau lari kemana.... Kalau uang sdh balik, baru saya kasih bintang 3 Transaksi 69QLO6-3363 kenapa di cancel",Sistem,Negatif
Sangat membantu dlm keadaan pandemi seperti ini. Tidak harus keluar rumah.,Anekdot/Serbaneka,Positif
Senang sekali konsultasi dgn dokter nya...alhamdulillah saya jadi tenang,Anekdot/Serbaneka,Positif
aplikasi ini sangat bagus,Sistem,Positif
Sangat membantu untuk mendapatkan informasi tentang kesehatan atau hal yang kita butuhkan,Anekdot/Serbaneka,Positif
Puas banget sangat membantu terimakasi aplikasi Halodic dan untuk dokter yang bertugas,Anekdot/Serbaneka,Positif
"Susah banget buat hubungkan ke gopay padahal pin udah betul, tapi dibilang salah",Anekdot/Serbaneka,Negatif
Terima kasih..aplikasi sangat membantu terutama disaat pandemi ini...,Anekdot/Serbaneka,Positif
Pesan pertama kali. Alhamdulillah lancar dan cepwt bamget sampainya.,Sistem,Positif
Hallo doc tolong sertifikat vaksin yg kemaren di vaksin kenapa belum keluar..mkn bukan hallodoc yg mengeluarkan tapi tolong usut.kan yg jelek hallodoc sendiri.tolong difollow up kendala ini.makasih,Sistem,Positif
thanks sangat membantu!,Anekdot/Serbaneka,Positif
"Cepat dalam penanganan, trima ksih untuk halodoc,.saya sangat terbantu disaat kondisi mendesak",Anekdot/Serbaneka,Positif
"Sangat membantu , apa lagi dengan keadaan lagi pandemi covid , mantap",Anekdot/Serbaneka,Positif
Sangat membantu untuk konsultas dll semoga saya cocok dgn obatnya aamiin,Anekdot/Serbaneka,Positif
Halodoc sangat bermanfaat konsultasi kesehatan dengan cepat kapan saja. 👍😊,Sistem,Positif
Ka tlong ya di percepat prosesnya jangan lama lama saya mau tes pcr dri kmaren nunggu blom di acc gmna ini mna saya lagi butuh cpet,Anekdot/Serbaneka,Negatif
Hallo dok minta tolong area di perluas Untuk daerah Jawa timur khususnya Blitar,Anekdot/Serbaneka,Negatif
Penjelasan sangat baik,Anekdot/Serbaneka,Positif
"Sangat membantu sekali disaat situasi pandemi seperti ini..tidak perlu repot"" keluar rumah",Anekdot/Serbaneka,Positif
Saya sukaa.. memudahkan saya yg terbilanh sibuk untuk memeriksakan ke dokter,Anekdot/Serbaneka,Positif
"Dokternya sangat ramah & membantu,terimakasih halodoc,",Pelayanan,Positif
Bagus dan sangat membantu,Anekdot/Serbaneka,Positif
Alhamdulillah dalam kondisi Pandemic bisa berobat dari rumah saja lewat Halodoc.,Anekdot/Serbaneka,Positif
Sangat membantu untuk mencari solusi tentang kesehatan.terimakasih halodoc,Anekdot/Serbaneka,Positif
"Aplikasi ini cukup membantu, ga usah ribet antre saat mau beli obat.",Sistem,Positif
Cepat direspon.. diberi solusi,Anekdot/Serbaneka,Positif
"membantu sekali,cukup upload resep dan tinggal tunggu obat datang,ga perlu antri ke apotek",Anekdot/Serbaneka,Positif
Akan lebih bagus lagi bila ada opsi memberi tips ke driver gojeknya...,Anekdot/Serbaneka,Negatif
"Bener-bener recomend dan sangat membantu , terimakasih banyak halodoc 👌",Anekdot/Serbaneka,Positif
"Mantap, rekomendasi bgt untuk yg mau konsul tanpa pergi ke rumah sakit",Anekdot/Serbaneka,Positif
Selalu bisa diandalkan,Anekdot/Serbaneka,Positif
"Kenapa sekarang aplikasinya lemot sekali sering macet tolong servernya di perbaiki,trimakasih",Sistem,Negatif
Tolong diberikan alasan kenapa pesanan dibatalkan. Tau tau batal.,Anekdot/Serbaneka,Negatif
Lebih mudah dan cepat,Anekdot/Serbaneka,Positif
"Sangat membantu apk ini , terimakasih untuk para dokter",Anekdot/Serbaneka,Positif
Alhamdulillah bisa berbicara dengan yang lebih ahli tidak self diagnosis,Pelayanan,Positif
Sangat terbantu dengan ada nya aplikasi halodoc dalam kondisi pandemi covid 19,Anekdot/Serbaneka,Positif
Sangat membantu untuk beli obat urgent kapanpun . Makasih halodoc dan gojek,Anekdot/Serbaneka,Positif
Sangat membantu di saat darurat. Konsultasi dan obat di antar sampai rumah dengan biaya terjangkau.,Anekdot/Serbaneka,Positif
Alhamdulillah.. sangat membantu kami yang sedang isoman,Anekdot/Serbaneka,Positif
Okeee banget sangat membantu,Anekdot/Serbaneka,Positif
Dokternya ramah,Pelayanan,Positif
