review,sentiment
'menolong' 'aplikasi' 'sat' 'darurat' 'anak' 'anak' 'ditingal' 'rumah' 'terima' 'kasih' 'halodoc',1
'aplikasi' 'pintar' 'membantu' 'dimasa' 'pandemi' 'antre' 'apotek' 'apotek' 'antre' 'dikasir' 'apotek' 'tingal' 'pakai' 'gopay' 'terima' 'kasih' 'halodoc',1
'halodoc' 'sistem' 'pembayaran' 'pakai' 'gopay' 'kasih' 'pembayaran' 'lakukan' 'indomaretatau' 'alfamaret',0
'terima kasih' 'halodoc' 'mempermudah' 'berobat' 'klinik' 'dimasa' 'pandemi',1
'membantu' 'sebenar' 'pengiriman' 'ongkos' 'mahal' 'mengunakan' 'kurir' 'reguler' 'tarif' 'sepuluh' 'ribu' 'kena' 'ribu',1
'uang' 'habis' 'puluh' 'ribu' 'konsultasi' 'resep' 'dicuekin' 'sam' 'dokter' 'posisi' 'sakit',0
'mempermudah' 'konsultasi' 'janji' 'dokter' 'lingkungan' 'tingal',1
'kali' 'beli' 'obat' 'halodoc' 'kali' 'disertaka' 'nota' 'pembelian',0
'metode' 'pembayaran' 'menyulitakan' 'kenpa' 'tertawa' 'go' 'pay' 'isi' 'saldo' 'pakai' 'debit' 'teratas' 'up' 'rekening' 'bank' 'dam' 'sejis' 'pdahal' 'hapy' 'hewan' 'dsni',0
'dokter' 'ramah',1
'terbaik' 'sih' 'menurutku' 'andalan' 'diriku' 'gasuka' 'belanja' 'apotek' 'zaman' 'pandemi' 'aman' 'beli' 'daring',1
'dokter' 'bagus' 'respon' 'cepat',1
'terima kasih' 'halodoc' 'terkhusus' 'wid' 'patria' 'sp' 's' 'sabar' 'ramah' 'mendengarkan' 'konsultasi' 'pasien',1
'tidak bisa' 'disambung' 'gopay' 'iya',0
'instal' 'kak' 'iya' 'sambung' 'gopay' 'tulisan' 'nomor' 'terdaftar' 'nomor' 'gopay' 'terverifikasi' 'edit' 'bintang' 'terima kasih' 'kak',1
'na' 'konsulatau' 'chat' 'doctor' 'kenakan' 'tarif' 'iya' 'tarif' 'seratus',0
'alhamdulilah' 'pelayanan' 'cepat' 'dokter' 'ramah' 'harga' 'obat' 'jangkau',1
'membantu' 'musim' 'pandemi',1
'oke' 'bagus' 'konsultasi' 'kehamilan' 'istri' 'semoga' 'berkah' 'sehat' 'iya' 'amin',1
'aplikasi' 'membantu',1
'membantu' 'semoga' 'resep' 'obat' 'berkhasiat' 'kesembuhan' 'anak' 'terimaksih' 'halodoc',1
'slow' 'respon' 'admin' 'uang' 'cepat' 'keluhan' 'kendala' 'lambat' 'parah',0
'harga' 'bagus' 'sayang' 'overload' 'slow' 'respon' 'ditelpon' 'customer service' 'susah' 'masuk' 'hasil' 'rapid' 'antigen' 'jam' 'jam',0
'bagus' 'pelayanan' 'ramah',1
'respon' 'costumer' 'servies' 'iya' 'lambat' 'lambat' 'solusi' 'bermasalah' 'aplikasi' 'halodok' 'iya' 'singkron',0
'konsultasi' 'bayar' 'pakai' 'gopay' 'gagal' 'konsultasi' 'menu' 'direfund' 'konsultasi',1
'aplikasi' 'keren' 'membantu',1
'auntik' 'vaksin' 'mandiri' 'kusus' 'lanjut usia' 'umur' 'aplikasi',1
'suka' 'pakai' 'aplikasi' 'konsultasi' 'murah' 'rumah' 'sakit',1
'konsultasi' 'beli' 'obat' 'halodoc' 'mudah' 'aplikasi' 'report' 'konsultasi' 'beli' 'obat' 'tungu' 'rumah' 'deh',1
'aplikasi' 'halodoc' 'membantu',1
'pelayanan' 'bagus' 'puas',1
'bagus' 'mudahin' 'cek' 'toko' 'daerah',1
'kondisi' 'sulit' 'rumah' 'halodoc' 'membantu' 'terima kasih' 'barakalah',1
'ok' 'memudahkan' 'membantu',1
'mantap' 'membantu' 'terima' 'kasih' 'halodoc' 'mudah' 'mudahan' 'berkembang',1
'layanan' 'dokter' 'cepat' 'respon' 'komunikasi' 'terima' 'terima' 'kasih',1
'membantu' 'sat' 'pandemi',1
'pesan' 'obat' 'cepat' 'membantu' 'disetiap' 'kondisi',1
'halo' 'dok' 'terlambat' 'postif' 'hamil' 'mohon' 'petunjuk' 'dok',0
'aplikasi' 'mudah' 'dn' 'membantu' 'semoga' 'responsif' 'melayani' 'sat' 'konsultasi' 'terima kasih' 'halodoc',1
'apotek' 'toko' 'beli' 'barang' 'harga' 'puluh' 'nol' 'beli' 'enam' 'puluh' 'nol' 'ajar',0
'dokter' 'ramah' 'komunikatif',1
'terima' 'kasih' 'dok' 'resep',1
'mantap' 'pokok' 'musim' 'anak' 'sakit' 'mudah' 'nanganin' 'terima kasih',1
'membantu' 'mobile' 'dimasa' 'pandemi' 'ke depan' 'semoga' 'pilih' 'apotek',1
'aplikasi' 'freze' 'telepon genggam' 'masuk' 'tampilan' 'aplikasi' 'redmi' 'note' 'delapan' 'mohon' 'bantuan',1
'bayar' 'iklan' 'gratis',0
'kak' 'masuk' 'kalender' 'kehamilan' 'menu' 'iya',0
'proses' 'apotek',1
'membantu' 'tolong' 'mhl' 'mhl' 'konsultasi' 'pasien' 'butuh' 'bantuan' 'konsultasi',1
'asli' 'bagus' 'jam' 'malam' 'mencari' 'obat' 'pilek' 'anak' 'langsung' 'pakai' 'gojek',1
'suka' 'aplikasi' 'membantu',1
'memudahkan' 'berkonsultasi' 'dokter' 'membeli' 'obat' 'memudahkan' 'aplikasi' 'bagus',1
'halo' 'doc' 'gatal' 'bintik' 'kmudian' 'nanah' 'selangkangan' 'paha' 'petunjuk' 'doc',1
'penguna' 'eh' 'kali' 'pas' 'kali' 'bagus' 'terima kasih' 'penilaian' 'berubah' 'bagus' 'pelayanan',1
'alhamdulilah' 'dapetin' 'obat' 'repot' 'apotek' 'terima kasih' 'konsultasi' 'dokter' 'lancar' 'cepat',1
'mudah' 'informasi' 'lengkap',1
'teratas' 'membantu' 'terima kasih',1
'akun' 'halodoc' 'tersambung' 'gopay' 'saldo' 'gopay' 'isi' 'mohon' 'diperbaiki',0
'bagus' 'referensi' 'kesehatan',1
'terima kasih' 'halodoc' 'dokter' 'ramah',1
'respon' 'dokter' 'chat' 'cepat' 'dibalas' 'konsultasi' 'di mana' 'mudah',1
'cepat' 'penanganan' 'mantap',1
'he' 'iya' 'pembayaran' 'debit' 'bni' 'suport' 'terpaksa' 'pakai' 'mandiri',1
'kali' 'mengunakan' 'aplikasi' 'halodoc' 'cepat' 'respon' 'pelayanan' 'cepat' 'sukses',1
'aplikasi' 'rongsokan' 'cari' 'obat' 'driver' 'gojek' 'diarahkan' 'apotek' 'tutup',0
'konsultasi' 'tht' 'sih' 'langsung' 'direspon' 'dikasih' 'resep' 'bagus' 'semoga' 'lekas' 'sembuh',1
'dokter' 'merespon' 'cepat' 'detail' 'konsultasi',1
'dokter' 'nyaman' 'konsultasi' 'semoga' 'perbarui',1
'oke' 'mantap' 'susah' 'berobat' 'kali' 'mengunakan' 'aplikasi',1
'aplikasi' 'bagus' 'membantu' 'beli' 'obat' 'muter' 'muter' 'cari' 'apotek' 'terima' 'kasih',1
'halodoc' 'membantu' 'sehat' 'penanganan' 'cepat' 'mudah' 'diakses' 'terima kasih',1
'membantu' 'mudah' 'mudah' 'konsultasi' 'halodoc' 'sembuh',1
'aplikasi' 'pelan' 'nangapin',0
'disat' 'darurat' 'bisadiandalkan',1
'terlambat' 'brpa' 'menit' 'langsung' 'dibatalkan' 'jadwal' 'konsultasi' 'uang' 'pengembalian dana' 'chat' 'bot' 'customer service' 'payah' 'ngrespon',0
'trimaksh' 'halodok' 'saran' 'resep' 'terbagus' 'iya' 'tatap' 'muka' 'dokter',1
'membantu' 'konsultasi' 'obat' 'langsung' 'diterima' 'terima kasih' 'halo' 'dokter',1
'bagus' 'dokter' 'kali' 'pakai' 'kaget' 'langsung' 'beli' 'obat' 'pakai' 'gojek' 'keren' 'sih' 'membantu',1
'bagus' 'layanan' 'customer service' 'respon' 'cepat' 'tolong' 'aplikasi' 'pelan' 'tertawa' 'dokter' 'mengunakan' 'asuransi' 'diterukan',0
'bermanfat' 'kesehatan',1
'dimudahkan' 'membeli' 'obat',1
'membantu' 'konsultasi' 'dokter' 'pelayanan' 'ramah' 'membantu' 'solusi',1
'mudah' 'cepat' 'informasinya',1
'halodoc' 'mantap' 'konsultasi' 'dokter' 'cepat' 'respon' 'ramah' 'terima' 'kasih',1
'mantap' 'membantu' 'seumpama' 'rumah' 'sakit' 'puskesmas',1
'puas' 'pelayanan' 'halodoc' 'terima kasih' 'membantu',1
'kali' 'mengunakan' 'aplikasi' 'konsultasi' 'anga' 'mintarsa' 'terima kasih' 'dokter',1
'aplikasi' 'membantu' 'sat' 'berkonsultasi' 'kesehatan',1
'membantu' 'solusi' 'dokter' 'terpercaya' 'pengalaman' 'okeh',1
'membantu',1
'penjelasan' 'dokter',1
'aplikasi' 'terbaik',1
'membantu' 'cocok' 'resep' 'dokter' 'terima' 'kasih',1
'aplikasi' 'membantu',1
'penjelasan' 'detail' 'sehinga' 'gdn' 'mudah' 'mengeti',1
'bermanfat' 'orang',1
'bismilah' 'semoga' 'bermanfat',1
'cepat' 'keluhan' 'pasien',1
'dokter' 'komunikatif' 'ramah' 'sabar' 'pertanyan' 'saran' 'secara keseluruhan' 'oke' 'terima kasih' 'dokter',1
'membantu' 'era' 'pandemi' 'semoga' 'ditingkatkan' 'layanan',1
'dokter' 'cepat' 'obat' 'kasi' 'obat' 'terbaik' 'langanan',1
'parah' 'konsultasi' 'bayar' 'indonesia' 'merdeka' 'mapia' 'kaya',0
'terima kasih' 'membantu',1
'pemesanan' 'bisax' 'notif' 'salah' 'coba',0
'bagus' 'semoga',1
'mengakses' 'akun' 'nomor' 'telepon' 'hilang' 'mohon' 'bantuanya',1
'terbtu' 'halo' 'doc' 'kerumah' 'sakit' 'alhamdulilah' 'sembuh' 'sakit',1
'ribet' 'apotek' 'halodoc' 'pakai' 'halodoc' 'puas' 'rumah',1
'arahkan' 'pembelian' 'obat' 'apotek' 'terdekat' 'rumah' 'pasien' 'terima' 'kasih',1
'aplikasi' 'membantu' 'sat' 'pandemik' 'manfat' 'saskit' 'gejala' 'ringan',1
'tolong' 'filter' 'berdasarkan' 'wilayah' 'praktik' 'cek',0
'kali' 'pakai' 'halodoc' 'lumayan' 'tenang' 'konsultasi' 'dokter',1
'keren' 'sih' 'pakai' 'asuransi',1
'membantu' 'pandemi' 'rumah' 'konsultasi',1
'halo' 'dock' 'rutin' 'periksa' 'tangal' 'tentukan' 'sesuai' 'kehamilan' 'perbulan' 'mohon' 'kebijakan' 'dockter',1
'kali' 'konsultasi' 'suka',1
'pengemasan' 'cepat' 'pengiriman' 'cepat' 'kepepet' 'malam' 'malam' 'butuh' 'obat' 'kalah' 'cepat' 'terima kasih' 'halodoc',1
'bermanfat' 'efisien' 'tenaga' 'biaya' 'thanks' 'iya',1
'dokter' 'ramah' 'solusi' 'sesuai' 'kondisi' 'konsultasi',1
'membantu' 'sat' 'pandemi' 'chat' 'dokter' 'cepat' 'direspon' 'profesional',1
'mantap' 'membantu',1
'membantu' 'cepat' 'kondisi' 'mendesak' 'pasien' 'pu' 'datangke' 'rs',1
'membantu' 'sat' 'kondisi' 'mendadak' 'mendesak' 'terima kasih' 'so' 'semoga' 'sukses',1
'alhamdulilah' 'konsultasi' 'halodoc' 'berasa' 'ngobrol' 'langsung' 'dokter',1
'aplikasi' 'membantu',1
'takut' 'rumahsakit' 'di sini' 'dokter' 'oke' 'oke' 'macihalodoc',1
'terima kasih' 'halodoc' 'konsultasi' 'dokter' 'dokter' 'ramah' 'cepat' 'balas' 'chat',1
'membantu' 'mengenali' 'penyakit' 'kucing' 'konsultasi' 'dokter' 'hewan',1
'ngebantu' 'sakit',1
'aplikasi' 'kehidupan' 'sat' 'butuh' 'obat' 'tingal' 'pemesanan',1
'dokter' 'pertanyan' 'terbantu' 'merawat' 'suami' 'terima kasih' 'halodoc',1
'bagus' 'membantu' 'disat' 'susah' 'cari' 'obat' 'aplikasi' 'cepat' 'lengkap',1
'membantu' 'dimasa' 'pandemi' 'mengurangi' 'kontak' 'langsung' 'dokter',1
'dokter' 'melayani' 'gratis' 'respon' 'cepat' 'kaih' 'bintang' 'kali' 'mencoba' 'konsultasi',1
'alhamdulilah' 'terima' 'kasih' 'layanan' 'cepat' 'membantu',1
'bagus' 'penjelasan' 'dokter' 'detail' 'pakai' 'gambar' 'tubuh' 'cepat' 'gampang',1
'aplikasi' 'membantu' 'sayang' 'bayar' 'pakai' 'ovo',1
'bagus' 'bermanfat' 'respon' 'cepat' 'tangap' 'membantu',1
'bingung' 'ta' 'ke mana' 'aplikasi' 'membantu' 'terima kasih' 'yah',1
'menolong' 'halodoc' 'semoga' 'membantu' 'masyarakat' 'kemudahan',1
'membantu' 'covid' 'sembilan' 'belas' 'rumah',1
'membantu' 'terima kasih',1
'alhamdulilah' 'aplikasi' 'membantu' 'pelayanan' 'cepat' 'mantap',1
'tolong' 'fitur' 'fre' 'chat' 'asuransi' 'spesialis' 'dokter' 'tertawa' 'dokter',1
'tulisan' 'sudh' 'terhubung' 'dokter' 'saldo' 'terpotong' 'chat' 'ngimong' 'ma' 'dokter' 'aplikasi' 'ek',0
'konsultasi' 'cepat',1
'terima' 'kasih' 'membantu',1
'respon',0
'dokter' 'ramah' 'lansung' 'point' 'penjelasan' 'penyakit' 'pertahankan' 'iya',1
'sunguh' 'bermanfat' 'disat' 'pandemi' 'memiliki' 'anak' 'sakit' 'malam',1
'terima kasih' 'aplikasi' 'membantu' 'konsultasi' 'kesehatan',1
'detail' 'membantu' 'dokternya' 'dikasih' 'resep' 'obat',1
'malam' 'dokter' 'sabar' 'melayani' 'konsultasi' 'keren' 'charles',1
'ambil' 'obat' 'rumah' 'kasihan' 'gojeknya',1
'membantu' 'biaya' 'komsul' 'plus' 'obat' 'terjamgkau' 'terima kasih',1
'ulasan' 'dokter' 'obat' 'direkomendasikan' 'bagus' 'terima kasih' 'dokter',1
'membantu' 'aplikasi' 'berhubunham' 'demgam' 'dokter' 'sat' 'pandemi' 'imi',1
'kasih' 'bintang' 'pemesanan' 'bayar' 'status' 'dibatalkan' 'uang' 'lari' 'ke mana' 'uang' 'kasih' 'bintang' 'transaksi' 'enam' 'puluh' 'sembilan' 'qloenam' 'enam' 'dibatalkan',0
'membantu' 'keadan' 'pandemi' 'rumah',1
'senang' 'konsultasi' 'dokter' 'alhamdulilah' 'tenang',1
'aplikasi' 'bagus',1
'membantu' 'informasi' 'kesehatan' 'butuhkan',1
'puas' 'membantu' 'terimakasi' 'aplikasi' 'halodic' 'dokter' 'bertugas',1
'susah' 'hubungkan' 'gopay' 'pin' 'dibilang' 'salah',0
'terima' 'kasih' 'aplikasi' 'membantu' 'disat' 'pandemi',1
'pesan' 'kali' 'alhamdulilah' 'lancar' 'cepwt' 'bamget',1
'halo' 'doc' 'tolong' 'sertifikat' 'vaksin' 'kemarin' 'vaksin' 'makan' 'halodoc' 'mengeluarkan' 'tolong' 'usut' 'jelek' 'halodoc' 'tolong' 'difolow' 'up' 'kendala' 'terima kasih',0
'terima kasih' 'membantu',1
'cepat' 'penanganan' 'terima kasih' 'ksih' 'halodoc' 'terbantu' 'disat' 'kondisi' 'mendesak',1
'membantu' 'keadan' 'pandemi' 'covid' 'mantap',1
'membantu' 'konsultas' 'semoga' 'cocok' 'obat' 'amin',1
'halodoc' 'bermanfat' 'konsultasi' 'kesehatan' 'cepat',1
'kakak' 'tlong' 'iya' 'percepat' 'proses' 'tes' 'pacar' 'kmaren' 'nungu' 'ac' 'gmna' 'mna' 'butuh' 'cpet',0
'halo' 'dok' 'tolong' 'area' 'perluas' 'daerah' 'jawa' 'timur' 'khusus' 'blitar',1
'penjelasan',1
'membantu' 'disat' 'situasi' 'pandemi' 'repot' 'repot' 'rumah',1
'suka' 'memudahkan' 'terbilanh' 'sibuk' 'memeriksakan' 'dokter',1
'dokter' 'ramah' 'membantu' 'terima kasih' 'halodoc',1
'bagus' 'membantu',1
'alhamdulilah' 'kondisi' 'pandemic' 'berobat' 'rumah' 'halodoc',1
'membantu' 'mencari' 'solusi' 'kesehatan' 'terima kasih' 'halodoc',1
'aplikasi' 'membantu' 'ribet' 'antre' 'sat' 'beli' 'obat',1
'cepat' 'direspon' 'solusi',1
'membantu' 'upload' 'resep' 'tingal' 'tungu' 'obat' 'antre' 'apotek',1
'bagus' 'opsi' 'tips' 'driver' 'gojek',1
'recomend' 'membantu' 'terima kasih' 'halodoc',1
'mantap' 'rekomendasi' 'konsultasi' 'pergi' 'rumah' 'sakit',1
'diandalkan',1
'aplikasi' 'pelan' 'macet' 'tolong' 'server' 'perbaiki' 'terima kasih',1
'tolong' 'alasan' 'pesanan' 'dibatalkan' 'batal',0
'mudah' 'cepat',1
'membantu' 'aplikasi' 'terima kasih' 'dokter',1
'alhamdulilah' 'berbicara' 'ahli' 'self' 'diagnosis',1
'terbantu' 'aplikasi' 'halodoc' 'kondisi' 'pandemi' 'covid' 'sembilan' 'belas',1
'membantu' 'beli' 'obat' 'urgent' 'terima kasih' 'halodoc' 'gojek',1
'membantu' 'sat' 'darurat' 'konsultasi' 'obat' 'rumah' 'biaya' 'terjangkau',1
'alhamdulilah' 'membantu' 'isoman',1
'oke' 'membantu',1
'dokter' 'ramah',1
'puas' 'pelayanan' 'halodoc' 'keluarga',1
'kadang' 'barang' 'kosong',1
'solusi' 'sat' 'pandemi',1
'respon' 'dokter' 'cepat' 'penyampaian' 'padat' 'puas' 'pelayanan' 'halodoc',1
'pas' 'nemu' 'dokter' 'asyk' 'iya' 'asyik' 'dokter' 'super' 'galak',1
'membantu',1
'sederhana' 'ribet',1
'terbantukan' 'rs' 'sat' 'pandemi' 'suka',1
'care',1
'instal' 'mingu',0
'konsultasi' 'dokter' 'ramah' 'pengiriman' 'obat' 'super' 'cepat' 'terima kasih',1
'surat' 'keterangan' 'sakit' 'dokter',1
'doker' 'ramah' 'ramah' 'chat' 'jam' 'pagi' 'dilayani',1
'cepat' 'respon' 'dokter' 'dita' 'kondisi' 'arahan' 'resep' 'obat',1
'membantu',1
'dokter' 'mantap' 'tertawa' 'wilayah' 'pengantaran' 'obat' 'luas',1
'praktis' 'membantu' 'dikala' 'rumahatau' 'kantor',1
'membantu',1
'puas' 'mudah' 'konsultasi' 'dokter',1
'respon' 'cepat',1
'senang' 'konsultasi' 'di sini' 'anti' 'khawatir' 'contact',1
'membantu',1
'pengiriman' 'cepat',1
'membantu' 'cepat' 'kebutuhan' 'obat' 'obatan' 'konsultasi' 'kesehatan',1
'selamat' 'pagi' 'sertifikat' 'dibuka' 'vaksin',1
'membantu' 'terima kasih',1
'membantu' 'iya' 'pandemi',1
'terima' 'kasih' 'halodoc' 'membantu' 'sat' 'pandemic',1
'membantu',1
'membantu',1
'terima kasih' 'halodoc' 'keluhan' 'customer service' 'cepat' 'menangapi',1
'membantu',1
'chat' 'balas' 'dokter' 'eh' 'saldo' 'in' 'bodoh',0
'membantu',1
'kali' 'pakai' 'aplikasi' 'lancar' 'informatif',1
'keren' 'praktis' 'terpercaya',1
'membantu',1
'aplikasi' 'membantu' 'kondisi' 'bedrest',1
'dokter' 'semoga' 'anak' 'lekas' 'sembuh',1
'aplikasi' 'layanan' 'halo' 'doc' 'membantu' 'semoga' 'smkin' 'sukses' 'iya',1
'aplikasi' 'membantu' 'respon' 'cepat' 'pengiriman' 'cepat',1
'aplikasi' 'membantu' 'pasien' 'berpegian',1
'dokter' 'penjelasan' 'membantu',1
'terima kasih' 'halodoc' 'mudah' 'mudahan' 'cepat' 'sembuh' 'penyakit',1
'pelayanan' 'trmksh' 'dokter' 'halodoc',1
'cepat' 'bagus',1
'membatu',1
'aplikasi' 'manfat' 'bagus' 'mudah',1
'senang' 'curahan hati' 'dada' 'plong' 'terima kasih' 'terima kasih' 'halo' 'doc',1
'terima kasih' 'membantu' 'sat' 'pandemi',1
'pelayanan' 'memuaskan' 'petugas' 'ramah' 'terima' 'kasih' 'halodoc',1
'membantu' 'tenang' 'informasi' 'solusinya',1
'dokter' 'hewan' 'ramah',1
'membantu' 'disat' 'pendemi' 'skg' 'rs' 'was' 'was',1
'cepat' 'respon' 'dokter' 'ramah' 'ngejelasin' 'detail',1
'aplikasi' 'bagus' 'wilayah' 'lombok' 'barat',0
'membantu' 'pandemi',1
'chat' 'dokter' 'gratis' 'bayar',0
'membantu' 'dokter' 'sabar',1
'membantu' 'palagi' 'kondisi' 'pandemi' 'rs' 'rujukan' 'copid',1
'informasi' 'advise' 'membantu' 'terima' 'kasih' 'dok',1
'oke' 'membantu' 'rumah' 'menemui' 'dokter',1
'halo' 'doc' 'bayar' 'gopay' 'docter' 'merespon' 'dikemanain' 'uang' 'gopay' 'bayar' 'ganti' 'docter',1
'membantu',1
'pembayaran' 'gagal' 'uang' 'kepotong' 'na' 'dokter' 'ah' 'beres',0
'bagus' 'membantu' 'pandemic',1
'mantap' 'membantu' 'terima kasih' 'semoga' 'sukses',1
'membantu' 'sat' 'membeli' 'obat' 'langsung',1
'mantap' 'responsif' 'aplikasi' 'ngak' 'lambat' 'loading',1
'membantu' 'disat' 'sat' 'mendesak',1
'memudahkan' 'terima kasih' 'layanan',1
'oke' 'membantu',1
'mantap' 'aplikasi' 'cepat' 'tangap' 'terima' 'kasih' 'halodoc',1
'pelayanan' 'respon' 'dokter' 'apotek' 'cepat',1
'membantu' 'sat' 'pandemi' 'saran' 'responsif',1
'oke' 'dokternya',1
'puas' 'konsultasi' 'aplikasi' 'haldoc' 'layanan' 'cepat',1
'ketemu' 'pengembangan' 'video' 'cal' 'keren',1
'barang' 'bayar' 'respon' 'jelek',0
'terima kasih' 'aplikasi' 'terbantu',1
'bagus' 'pengiriman' 'pesanan' 'cepat' 'diskon' 'huhuhu',1
'pelayanan' 'cepat' 'kirim' 'cepat' 'terima' 'kasih',1
'dokter' 'ribet' 'rumah',1
'dokter' 'cepat' 'tangap' 'ramah' 'memuaskan',1
'pertanyan' 'sabar',1
'memudahkan',1
'membantu' 'kondisi' 'sibuk' 'ditambah' 'pandemi',1
'penyelamat' 'dikala' 'obat' 'dicari' 'apotek' 'terdekat' 'kosong',1
'terima' 'kasih' 'halodoc' 'semoga' 'maju' 'berkembang',1
'donwload' 'resep' 'digital' 'document' 'keterangan' 'terunduh' 'masuk' 'document',0
'aplikasi' 'membantu' 'memudahkan' 'masyarakat',1
'membantu' 'meringankan' 'beban' 'rumah',1
'kali' 'konsultasi' 'di sini' 'semoga',1
'oke' 'dicoba',1
'membantu' 'mencari' 'informasi' 'kesehatan' 'terima kasih',1
'membantu' 'senang' 'deh' 'terima kasih' 'halodoc',1
'cepat' 'tangapi' 'puas' 'konsultasi' 'halodoc' 'terima' 'kasih',1
'bermanfat',1
'nungu' 'dokter' 'chat' 'h' 'bayar' 'registrasi',0
'membantu' 'pembelian' 'obat' 'konsultasi' 'dokter',1
'mantaps' 'cepat' 'obat',1
'bagus' 'membantu',1
'prabayar' 'mengunakn' 'ovo' 'gimna' 'komen' 'dokter' 'hu' 'payah',0
'ribet' 'aplikasi' 'nyambungin' 'gopay' 'susah',0
'bermanfat' 'bagus' 'aplikasinya',1
'aplikasi' 'inovasi' 'anak' 'bangsa' 'hebat' 'membantu' 'masyarakat' 'indonesia' 'mempermudah' 'akses' 'layanan' 'kesehatan' 'fitur' 'fitur' 'membantu' 'di tengah' 'pandemi' 'aplikasi' 'halodoc' 'membantu' 'berobat' 'mengantri' 'ulasan' 'lengkap',1
'semoga' 'membantu',1
'alhamdulilah' 'aplikasi' 'bagus',1
'bagus' 'aplikasinya',1
'keren' 'deh' 'aplikasi' 'halodoc' 'keadan' 'urgent',1
'lumayan' 'membantu',1
'puas' 'berkonsultasi' 'dokter' 'halo' 'dok',1
'memuaskan',1
'bermanfat',1
'aplikasi' 'membantu' 'terima' 'kasih' 'halodoc',1
'membatu',1
'bicara' 'bicara' 'halodoc' 'menyediakan' 'kalender' 'menstruasi' 'iya',0
'membantu',1
'terima' 'kasih' 'cepat' 'respon' 'dokter' 'spog' 'resep' 'cocok',1
'bagus' 'mantap',1
'penjelasan' 'mengerti',1
'membantu',1
'pertanyan' 'lugas',1
'senang' 'konsultasi' 'mudah',1
'daftar' 'gagal' 'sinyal' 'lancar',0
'semoga' 'anak' 'cocok' 'obat' 'dokter' 'anak' 'resepkan',1
'membantu' 'mudah' 'mantap' 'pokonya',1
'pelayanan' 'cepat',1
'membantu',1
'aplikasi' 'membantu' 'terima' 'kasih' 'halodoc',1
'memudahkan' 'pandemi',1
'pelan' 'dibuka' 'ngelag',0
'praktis' 'antre' 'dokter' 'cepat' 'respon',1
'membantu',1
'dokter' 'ramah' 'cepat' 'respon' 'terima kasih',1
'membantu',1
'beli' 'obat' 'jam' 'gampang' 'ribet' 'terima kasih' 'halodoc',1
'pakai' 'konsultasi' 'hasil' 'bagus',1
'pelayanan' 'prima',1
'membantu' 'kondisi' 'penyakit',1
'membantu' 'disat' 'situasi' 'pandemi' 'sat',1
'membantu',1
'oke',1
'membantu',1
'dokter' 'cepat' 'tangap' 'mendengarkan' 'keluhan',1
'membantu' 'disat' 'sukses' 'halodoc',1
'membantu',1
'membantu',1
'membantu',1
'membantu',1
'membantu',1
'membantu',1
'membantu',1
'membantu',1
'respon' 'dokter' 'ramah' 'cepat' 'semoga' 'sukses',1
'membantu',1
'aplikasi' 'dibutuhkan' 'rs',1
'membantu',1
'memuaskan' 'cepat' 'obat' 'apapun' 'tersedia',1
'membantu',1
'membantu',1
'membantu',1
'membantu',1
'membatu',1
'halodock' 'membantu' 'sat' 'sakit',1
'membantu',1
'mengunakan' 'metode' 'perbayar' 'yok',0
'membantu',1
'membantu',1
'membantu',1
'membantu',1
'membantu' 'berobat' 'pandemi',1
'membantu',1
'terima' 'kasih' 'dokter' 'ramah',1
'aplikasi' 'membantu' 'apalg' 'disat' 'pandemi',1
'layanan' 'konsultasi' 'kesehatan' 'gercep' 'sederhana',1
'membantu',1
'membantu',1
'membantu',1
'membantu' 'sat' 'pandemi',1
'cepat' 'praktis',1
'membantu' 'pandemi',1
'seru' 'sih' 'ngobrol' 'bareng' 'dokter' 'teman' 'curahan hati',1
'dokter' 'ramah' 'puas' 'solusinya',1
'membantu',1
'membanty',1
'sat' 'membantu' 'pandemi' 'dokter' 'bagus',1
'mantap' 'mbantu' 'adan' 'darurat',1
'sngat' 'puas' 'dokter' 'kasih' 'arahan' 'terima kasih',1
'puas' 'pelayanan' 'semoga' 'berkah' 'sehat',1
'obat' 'dokter' 'manjur' 'terima kasih' 'dok',1
'dokter' 'ramah' 'perhatian' 'terima kasih' 'halodoc',1
'membantu' 'pandemin',1
'membantu' 'dokter' 'ramah',1
'terbantu' 'pandemi' 'masi' 'takut' 'rs',1
'ramah' 'respon' 'cepat' 'terima kasih',1
'singkat' 'padat' 'gapake' 'chat' 'dokter' 'spesialis',1
'membantu' 'sat' 'situasi' 'bgni',1
'ah' 'nyaman' 'dokter' 'suka' 'deh',1
'respon' 'dokter' 'cepat' 'detail' 'pengiriman' 'obat' 'agt' 'cepat',1
'respon' 'dokter' 'aplikasi' 'membantu' 'pasien',1
'membantu' 'pandemi' 'sih' 'demam',1
'membantu' 'aplikasi',1
'membantu',1
'membantu' 'terima' 'kasih' 'halodoc',1
'terima kasih' 'kasih' 'bantuan' 'halo' 'dok',1
'membantu',1
'membantu' 'mengunakan' 'halodoc' 'dokter',1
'pelayanan' 'bagus' 'obat' 'cepat',1
'membantu',1
'membantu',1
'alhamdulilah' 'pakai' 'halodoc' 'gratis' 'bayar',0
'dokter' 'penjelasan' 'resep',1
'membantu' 'kondisi' 'menentu',1
'terbaik' 'membantu' 'pandemi',1
'membantu' 'rumah' 'terima kasih',1
'suka' 'dokter' 'aplikasi' 'halodoc',1
'membantu' 'dikala' 'pendemi',1
